"fqdn","ip","asn","ip_prefix","owner","cc"
"biggerz-com.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"carte-renouvellement.fr","151.247.192.246","16276","151.247.192.0/24","OVH, FR","AE"
"cfspart-idp-impotgouv.fr","","","","",""
"chronoposet.fr","167.71.79.70","14061","167.71.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"documentsecurise.fr","162.159.142.117","13335","162.159.128.0/19","CLOUDFLARENET - Cloudflare, Inc., US","US"
"franceconcerts.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"k-way-store.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"metafrance.fr","","","","",""
"monliensecurise.fr","162.159.142.117","13335","162.159.128.0/19","CLOUDFLARENET - Cloudflare, Inc., US","US"
"mystakes-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"notf-chouspro.fr","","","","",""
"pololacostepas-cher.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02 - Amazon.com, Inc., US","US"
"prime-nw.fr","206.71.149.162","399629","206.71.149.0/24","BLNWX - BL Networks, US","US"
"prime-wn.fr","206.71.149.162","399629","206.71.149.0/24","BLNWX - BL Networks, US","US"
"qwantes.fr","","","","",""
"redbull-france.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"ticketsflash.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"wonderskinsfrance.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
