"fqdn","ip","asn","ip_prefix","owner","cc"
"action-requise.fr","223.29.226.224","213441","223.29.226.0/24","SLAYER-AS, GB","PK"
"confirmationrdv-leboncoin-andreas.fr","","","","",""
"creditmutuel-authentification.fr","","","","",""
"formulaire-leboncoin.fr","","","","",""
"fr-payfip.fr","104.21.34.146","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"mans-univ.fr","147.79.120.229","47583","147.79.120.0/21","AS-HOSTINGER, CY","US"
"mrelay-client.fr","91.208.206.201","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"nota1res.fr","217.160.0.66","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"pharmacie-aymeric.fr","","","","",""
"pharmacie-bernamont.fr","","","","",""
"pharmacie-du-roc-louvigne-du-desert.fr","","","","",""
"pharmacie-dubois-pigeanne.fr","","","","",""
"pharmacie-la-chapelle.fr","","","","",""
"pharmacie-mesquer-quimiac.fr","","","","",""
"pharmacie-petit-ronchin.fr","","","","",""
"pharmacie-pontduchateau.fr","","","","",""
"pharmacie-thermale-vitteloise.fr","","","","",""
"pharmacieboukhari.fr","","","","",""
"pharmaciedelabbaye-celles.fr","","","","",""
"pharmaciedelamairiemaupas.fr","","","","",""
"pharmaciedemarly.fr","","","","",""
"pharmaciedeparis-ribecourtdreslincourt.fr","","","","",""
"pharmaciedesprescalans.fr","","","","",""
"pharmaciedubaroeul.fr","","","","",""
"pharmaciekerdja.fr","","","","",""
"pharmacieregionale-rambervillers.fr","","","","",""
"pharmacieviel-aixlesbains.fr","","","","",""
"prime-diffusion.fr","104.21.72.153","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"prime-euro.fr","172.67.214.31","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"prime-my-account.fr","172.67.206.21","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"rotaires.fr","217.160.0.131","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"service-pro-maaf.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
