"fqdn","ip","asn","ip_prefix","owner","cc"
"actualisation-service.fr","37.220.86.181","207713","37.220.86.0/24","GIR-AS, RU","RU"
"alias-investissement-ehpad.fr","146.59.209.152","16276","146.59.0.0/16","OVH, FR","FR"
"amazon-fraude.fr","64.52.84.47","8100","64.52.84.0/22","ASN-QUADRANET-GLOBAL, US","US"
"amzones-renouvellement.fr","185.31.40.23","60362","185.31.40.0/22","ALWAYSDATA, FR","FR"
"antai-serices-publics.fr","","","","",""
"antai-services-aides.fr","92.242.187.175","47583","92.242.187.0/24","AS-HOSTINGER, CY","AE"
"assistancecontrole.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"assistanceverification.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"attentecolis-suivi.fr","","","","",""
"banque-postal.fr","","","","",""
"banquedefrance-dsp2.fr","","","","",""
"cert-air.fr","171.22.30.11","211252","171.22.30.0/24","AS_DELIS, US","BG"
"chronopost-colischarge.fr","45.140.164.73","208226","45.140.164.0/24","OUIHEBERG, FR","GB"
"colis-notif.fr","37.220.86.199","207713","37.220.86.0/24","GIR-AS, RU","RU"
"conversfrance.fr","196.196.223.180","58065","196.196.223.0/24","PACKETEXCHANGE, GB","SC"
"espaceclientsfr.fr","213.226.123.104","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"facture-orangespace-client.fr","85.31.45.206","211252","85.31.45.0/24","AS_DELIS, US","BG"
"formulaire-renouvellement-maladie.fr","193.42.33.76","138687","193.42.33.0/24","XDEER-AS-AP Xdeer Limited, HK","BG"
"fortuneo-espaceclient.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"identifications-netflix.fr","83.229.87.241","204548","83.229.87.0/24","CLOUDWEBMANAGE-IL-FR, US","IL"
"info-contravention-paiement.fr","20.14.197.249","8075","20.0.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"inform-client.fr","","","","",""
"investissement-ehpad-2023.fr","146.59.209.152","16276","146.59.0.0/16","OVH, FR","FR"
"je-paye-mon-amende.fr","","","","",""
"marcjacobsfrance.fr","91.108.179.136","57858","91.108.179.0/24","AS57858, US","US"
"mondielrelay.fr","3.123.82.233","16509","3.120.0.0/14","AMAZON-02, US","US"
"navigopass.fr","91.215.85.167","200593","91.215.85.0/24","PROSPERO-AS, RU","RU"
"netfilx-paiement.fr","213.226.123.15","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"netflix-abonnements-regulation.fr","20.199.83.43","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"paiement-contravention-en-ligne.fr","194.87.217.204","208226","194.87.217.0/24","OUIHEBERG, FR","CZ"
"paiment-contravention-en-ligne.fr","","","","",""
"payeramendegouv.fr","213.226.123.15","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"rhdisney-store.fr","91.216.107.201","210403","91.216.107.0/24","LWS, FR","FR"
"securite-leboncoinpaiement.fr","","","","",""
"service-amendesgouv.fr","216.239.32.21","15169","216.239.32.0/24","GOOGLE, US","US"
"service-renouvelement.fr","37.220.86.181","207713","37.220.86.0/24","GIR-AS, RU","RU"
"sfr-service-contact.fr","193.160.119.136","47583","193.160.119.0/24","AS-HOSTINGER, CY","DE"
"skyrok.fr","","","","",""
"solovairoutlet.fr","77.78.104.3","15685","77.78.96.0/20","CASABLANCA-AS Internet & Collocation Provider, CZ","CZ"
"suividepartementlogistique.fr","4.206.192.248","8075","4.192.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"suiviscolis-chronoposts.fr","45.154.98.195","210558","45.154.98.0/24","SERVICES-1337-GMBH, DE","BE"
"supports-chronopost.fr","37.220.86.102","207713","37.220.86.0/24","GIR-AS, RU","RU"
"vejachaussures.fr","77.78.104.3","15685","77.78.96.0/20","CASABLANCA-AS Internet & Collocation Provider, CZ","CZ"
"xn--amendes-rglement-jqb.fr","109.172.44.40","207713","109.172.44.0/24","GIR-AS, RU","RU"
