"fqdn","ip","asn","ip_prefix","owner","cc"
"agence-nationale-antai.fr","152.89.196.187","57523","152.89.196.0/24","CHANGWAY-AS, HK","RU"
"antai-regler-amendes.fr","","","","",""
"antai-services.fr","","","","",""
"antainfo-service.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"assistance-support-generale.fr","128.199.39.118","14061","128.199.32.0/19","DIGITALOCEAN-ASN, US","GB"
"assuranceretraites.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"assurancesaxa.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"bnp-paribas-nouvelle-cle-digitale.fr","87.121.221.102","211252","87.121.221.0/24","AS_DELIS, US","BG"
"bnp-paribas-service-cle-digitale.fr","87.121.221.102","211252","87.121.221.0/24","AS_DELIS, US","BG"
"bnpparibas-nouvelle-cle-digitale.fr","87.121.221.102","211252","87.121.221.0/24","AS_DELIS, US","BG"
"chronopost-transporteurs.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"chronopostcolis-frais.fr","212.87.204.108","211252","212.87.204.0/24","AS_DELIS, US","BG"
"clientremboursement-esim.fr","45.77.60.188","20473","45.77.60.0/22","AS-CHOOPA, US","US"
"consigne-laposte.fr","185.163.124.158","51269","185.163.124.0/22","HEXATOM, FR","FR"
"consigner-amendes.fr","157.254.195.67","29802","157.254.194.0/23","HVC-AS, US","US"
"contravention-antai-gouvernement.fr","89.116.228.210","47583","89.116.228.0/23","AS-HOSTINGER, CY","LT"
"creanceamendesgouv.fr","51.142.112.211","8075","51.140.0.0/14","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"creditagricole-pass.fr","","","","",""
"demandescartevitales.fr","","","","",""
"droit-unicaen.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"fr-technologiemedicale.fr","78.138.58.31","210403","78.138.58.0/24","LWS, FR","FR"
"info-amazon.fr","185.81.157.200","198375","185.81.156.0/22","INU-AS, FR","FR"
"infos-reglement.fr","","","","",""
"lassuranceretraites.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"majorations-support-antai.fr","64.176.43.25","20473","64.176.32.0/19","AS-CHOOPA, US","US"
"moncompte-mydisney.fr","3.71.81.119","16509","3.64.0.0/12","AMAZON-02, US","US"
"netflix-abo.fr","","","","",""
"netflix-suspendue.fr","","","","",""
"parametres-credit-agricole.fr","","","","",""
"particulier-acces-societegenerale.fr","62.182.80.95","30860","62.182.80.0/23","YURTEH-AS, UA","UA"
"particulier-certicode.fr","195.133.40.198","211252","195.133.40.0/24","AS_DELIS, US","CZ"
"professionnel-particulier-societegenerale.fr","","","","",""
"regler-contravention.fr","178.170.14.107","21409","178.170.0.0/17","IKOULA, FR","FR"
"service-changement-esim.fr","87.121.221.102","211252","87.121.221.0/24","AS_DELIS, US","BG"
"services-antai.fr","","","","",""
"sg-acces-professionels-particuliers.fr","62.182.80.95","30860","62.182.80.0/23","YURTEH-AS, UA","UA"
"sg-particuliers-acces.fr","62.182.80.95","30860","62.182.80.0/23","YURTEH-AS, UA","UA"
"sneakersiba.fr","217.160.0.93","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"societegenerale-acces-parametres.fr","62.182.80.95","30860","62.182.80.0/23","YURTEH-AS, UA","UA"
