"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-info.fr","79.124.78.159","201133","79.124.78.0/24","VERDINA, BZ","BG"
"amende-gouvfr.fr","185.28.39.25","213035","185.28.39.0/24","AS-SERVERION Serverion B.V., NL","NL"
"amendegouvsuivi.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"amendes-regularisations.fr","194.87.218.253","207713","194.87.218.0/24","GIR-AS, RU","CZ"
"avis-amendes-antai.fr","51.195.193.141","16276","51.195.0.0/16","OVH, FR","FR"
"caisse-de-depots.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"caisse-de-greve.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"carte-vitale-fr.fr","80.94.95.30","204428","80.94.95.0/24","SS-NET, BG","RO"
"chrono-savcolis.fr","37.220.86.12","207713","37.220.86.0/24","GIR-AS, RU","RU"
"chronopost-envois.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"chronopostacheminements.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"colis-laposte.fr","185.163.125.208","51269","185.163.124.0/22","HEXATOM, FR","FR"
"colispostal.fr","149.100.138.38","47583","149.100.138.0/24","AS-HOSTINGER, CY","US"
"compte-amazon.fr","2.56.247.165","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"connexion-impot.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"e-leclercs.fr","","","","",""
"gouv-amendes-contraventions.fr","176.123.1.26","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"gouv-contravention-amendes.fr","85.31.45.206","211252","85.31.45.0/24","AS_DELIS, US","BG"
"gouv-particuliers-antai.fr","194.110.192.81","35393","194.110.192.0/24","EURO-WEB-AS, FR","FR"
"impotsgov.fr","","","","",""
"interverification.fr","","","","",""
"login-disneyplus.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"mavignette-polution.fr","194.87.218.253","207713","194.87.218.0/24","GIR-AS, RU","CZ"
"mon-actualisation.fr","62.210.219.95","12876","62.210.0.0/16","Online SAS, FR","FR"
"monassurance-ameli.fr","213.226.123.104","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"monespaceinfo.fr","163.5.112.231","399486","163.5.112.0/24","VIRTUO, CA","FR"
"netflix-aide-compte.fr","31.170.165.38","47583","31.170.165.0/24","AS-HOSTINGER, CY","CY"
"netflix-hungary.fr","31.170.165.38","47583","31.170.165.0/24","AS-HOSTINGER, CY","CY"
"prime-renouvellement-pay.fr","","","","",""
"redi-netflix.fr","185.225.74.114","211252","185.225.74.0/24","AS_DELIS, US","BG"
"reglementation-amende.fr","62.210.119.210","12876","62.210.0.0/16","Online SAS, FR","FR"
"regler-une-amende.fr","194.55.224.181","211252","194.55.224.0/24","AS_DELIS, US","BG"
"reglez-vos-amendes.fr","194.55.224.181","211252","194.55.224.0/24","AS_DELIS, US","BG"
"regularisation-amende.fr","62.4.16.8","12876","62.4.0.0/19","Online SAS, FR","FR"
"remboursement-caf.fr","195.14.105.142","52073","195.14.105.0/24","AS-SEAPERF, FR","IT"
"servicereglementamende.fr","217.160.0.151","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
