"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-contraventions.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"amendes-retards.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"assurances-maladies.fr","45.139.105.97","211252","45.139.105.0/24","AS_DELIS, US","BG"
"certicode-labaquepostale.fr","","","","",""
"changementinfo.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"chaussuretopoathletic.fr","","","","",""
"cheapesim.fr","45.138.216.24","39146","45.138.216.0/24","MACHCLOUD-AS, NL","NL"
"chronopost-expeditions.fr","","","","",""
"chronopost-retour.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"cjv-distribution.fr","","","","",""
"colissimocommande.fr","193.42.32.95","211252","193.42.32.0/24","AS_DELIS, US","BG"
"colissimoparcel.fr","193.42.32.95","211252","193.42.32.0/24","AS_DELIS, US","BG"
"cookeo-france.fr","217.160.0.131","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"credit-du-nord-alsace.fr","","","","",""
"envoi-ameli.fr","5.8.11.84","34665","5.8.10.0/23","PINDC-AS, RU","RU"
"impayeamendesgouv.fr","51.142.112.211","8075","51.140.0.0/14","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"mon-formulaire-antai.fr","193.42.33.76","138687","193.42.33.0/24","XDEER-AS-AP Xdeer Limited, HK","BG"
"monsecurpass.fr","3.71.81.119","16509","3.64.0.0/12","AMAZON-02, US","US"
"portail-amendes.fr","37.220.86.136","207713","37.220.86.0/24","GIR-AS, RU","RU"
"re-activation.fr","45.145.167.190","207992","45.145.167.0/24","FEELB, FR","FR"
"reglement-infraction.fr","213.226.123.25","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"reglement-sfr.fr","89.116.147.206","47583","89.116.146.0/23","AS-HOSTINGER, CY","LT"
"serviceamendesgouv.fr","51.142.112.211","8075","51.140.0.0/14","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"suiviecolis.fr","","","","",""
"tajikistan.wf","104.21.81.115","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"vitale-carte-sms.fr","84.54.50.120","211252","84.54.50.0/24","AS_DELIS, US","BG"
"votre-cle-digitale-bnpparibas.fr","87.121.221.102","211252","87.121.221.0/24","AS_DELIS, US","BG"
"xac-versailles.fr","","","","",""
"xn--vrifier-mon-compte-bwb.fr","194.55.224.181","211252","194.55.224.0/24","AS_DELIS, US","BG"
