"fqdn","ip","asn","ip_prefix","owner","cc"
"24hcolissimo.fr","141.94.20.108","16276","141.94.0.0/16","OVH, FR","FR"
"amazonsecure.fr","","","","",""
"anonymousfrance.fr","217.160.0.42","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"antai-renouvellement.fr","179.43.187.84","51852","179.43.128.0/18","PLI-AS, PA","PA"
"assurance-maladie-amelie.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"banxo-caisse-epargne.fr","217.160.0.225","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"caisse-epargne-banxo.fr","217.160.0.87","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"cartevitale-renouvellement-amelie.fr","82.180.162.139","47583","82.180.160.0/22","AS-HOSTINGER, CY","DE"
"certiplus-lbp.fr","195.133.40.198","211252","195.133.40.0/24","AS_DELIS, US","CZ"
"changement-info.fr","5.231.78.38","12586","5.231.78.0/24","ASGHOSTNET, DE","DE"
"chronoposterreur.fr","","","","",""
"colissimo-retard.fr","141.94.20.108","16276","141.94.0.0/16","OVH, FR","FR"
"cpamdirect.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"creditagricoleidf.fr","","","","",""
"cvj-systeme-u.fr","","","","",""
"dctna-sg.fr","","","","",""
"dgccrf-fr.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"help-colissimo.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"hotng-sg.fr","","","","",""
"hvfax-sg.fr","","","","",""
"lbpparticuliers.fr","109.172.44.210","207713","109.172.44.0/24","GIR-AS, RU","RU"
"livraisonchronoservice.fr","","","","",""
"mes-amendes.fr","","","","",""
"mygov.pm","","","","",""
"nikeoutletfrance.fr","","","","",""
"paiement-vignette-critair.fr","","","","",""
"professionnels-particuliers-societegenerale.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"reglementation-amendegouv.fr","","","","",""
"regul-antai.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"sciencespo-lyon-admin.fr","","","","",""
"secure-antai.fr","45.95.233.64","207713","45.95.233.0/24","GIR-AS, RU","RU"
"service-amande.fr","","","","",""
"service-paypal-inc.fr","","","","",""
"uniondespompier13.fr","89.116.147.110","47583","89.116.146.0/23","AS-HOSTINGER, CY","LT"
"univ-vexin.fr","185.221.182.89","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"vitale-cartesante.fr","","","","",""
"websg-app.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
