"fqdn","ip","asn","ip_prefix","owner","cc"
"acnancymetz.fr","104.247.82.54","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"acorleanstours.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"afpaa.fr","104.247.82.54","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"alocs.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"ameli-verif-aml.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"amendes-espace-paiement.fr","194.87.218.253","207713","194.87.218.0/24","GIR-AS, RU","CZ"
"amendes-gouvernements.fr","20.196.214.76","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"amendes-securite.fr","193.38.250.100","212815","193.38.250.0/24","AS-DYJIX, FR","DE"
"antai-agence.fr","193.42.33.54","138687","193.42.33.0/24","XDEER-AS-AP Xdeer Limited, HK","BG"
"antai-votre-amende.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"app-clients-vocal.fr","217.112.93.21","29550","217.112.80.0/20","SIMPLYTRANSIT, GB","GB"
"apps-clients-vocal.fr","217.112.93.21","29550","217.112.80.0/20","SIMPLYTRANSIT, GB","GB"
"aquitement-amendes.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"caissedepots.fr","104.247.82.52","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"chronopost-frais-colis.fr","","","","",""
"chronosuivie-envoiecolis.fr","","","","",""
"commejaimefr.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"connexion-disneplus.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"demande-simplifiees.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"demarchesimplifiees.fr","104.247.81.52","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"demarchessimplifies.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"disneyplus-renouvellement.fr","20.196.214.76","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"emponline.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"eprimo.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"espacerecettes.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"facturation-mensuelle.fr","37.221.65.71","200019","37.221.64.0/22","ALEXHOST, MD","RU"
"fcomte.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"forumphotovoltaique.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"franceconnectameli.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"gouvantai.fr","85.31.45.206","211252","85.31.45.0/24","AS_DELIS, US","BG"
"hsbc-bank.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"icpo-interpol.fr","185.26.122.80","62082","185.26.122.0/24","HOSTLAND, RU","RU"
"info-vitale.fr","194.87.218.253","207713","194.87.218.0/24","GIR-AS, RU","CZ"
"ionoss.fr","217.160.0.165","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"jomachaussure.fr","","","","",""
"les-alloc.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"les-allocs.fr","104.247.81.54","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"mais-alloc.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"montp3.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"particuliers-online.fr","138.201.79.103","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"portail-ameli.fr","","","","",""
"service-public-gouv-fr.fr","109.206.240.52","211252","109.206.240.0/24","AS_DELIS, US","BG"
"servicefraudes-ca.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"sg-particulier-info.fr","185.225.74.233","211252","185.225.74.0/24","AS_DELIS, US","BG"
"suivi-moncolis.fr","","","","",""
"tlse3.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"vigneronssurmer.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"xn--demande-simplifie-qtb.fr","104.247.81.52","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--gouvernementfranais-lyb.fr","80.94.95.30","204428","80.94.95.0/24","SS-NET, BG","RO"
"xn--info-sant-j4a.fr","109.172.44.103","207713","109.172.44.0/24","GIR-AS, RU","RU"
"xn--mtisafpa-b1a.fr","104.247.81.52","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"xn--rcupration-colischrono-b8bd.fr","82.165.125.25","8560","82.165.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
