"fqdn","ip","asn","ip_prefix","owner","cc"
"amendes-antai-contact.fr","","","","",""
"antai-amende.fr","","","","",""
"apps-nickel.fr","216.239.32.21","15169","216.239.32.0/24","GOOGLE, US","US"
"carrefour-banque-paris.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"chronopost-colis-info.fr","","","","",""
"colissimoetape.fr","45.81.243.41","211252","45.81.243.0/24","AS_DELIS, US","BG"
"contact-gouv-amendes.fr","","","","",""
"contact-santegouv.fr","","","","",""
"dhl-pickup.fr","45.81.243.221","211252","45.81.243.0/24","AS_DELIS, US","BG"
"erreur-suivi-colis.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"express-suivi-colis.fr","","","","",""
"fr-sg.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"gouv-amende.fr","","","","",""
"hotmailf.fr","","","","",""
"httpchronopost-acheminements.fr","213.226.123.15","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"httplivraison-support-direction.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"info-stationnement-contravention.fr","20.14.197.249","8075","20.0.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"infogouv-amendes.fr","","","","",""
"ionos.pm","","","","",""
"loungeunderwear.fr","196.196.38.249","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"loungeunderwearfrance.fr","196.196.155.7","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"messageriesleboncoin.fr","","","","",""
"misejourinfos.fr","82.165.19.98","8560","82.165.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mon-espace-regularisation.fr","","","","",""
"monespaceantai.fr","","","","",""
"netflix-prenium.fr","","","","",""
"netflixweb.fr","240.0.0.1","NA","NA","NA",""
"objets-voles-police-bergerac.fr","","","","",""
"opposition-service.fr","","","","",""
"profacture.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"profesionnel-edf.fr","","","","",""
"service-antai-amendes.fr","","","","",""
"service-colischronopost.fr","","","","",""
"services-amendes.fr","","","","",""
"sg-part.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"sg-service-annulation.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"srv-leboncoin.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"univ-sciencespo-grenoble-alpes.fr","","","","",""
