"fqdn","ip","asn","ip_prefix","owner","cc"
"accountingservices.fr","0.0.0.0","NA","NA","NA",""
"ameli-carte.fr","","","","",""
"ameliassurancemaladiecartevitale.fr","","","","",""
"amendes-gouve.fr","","","","",""
"appleshopp.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"colissimo-livraison-colis.fr","","","","",""
"espaceregularisation.fr","","","","",""
"fr-darty.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"fraislaposte.fr","18.199.168.210","16509","18.198.0.0/15","AMAZON-02, US","US"
"jul-store.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"maillotjuventus.fr","","","","",""
"mon-espace-compte.fr","172.67.157.40","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"mon-formulaire-en-ligne.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"netflix.wf","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"remboursement-banque-france.fr","","","","",""
"rhfree.fr","217.160.0.90","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
