"fqdn","ip","asn","ip_prefix","owner","cc"
"acheminement-dhl.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"axelarigato-paris.fr","104.21.83.17","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"beauty-outlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"boutique-dunk.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"connexion-vitale.fr","94.156.8.16","215240","94.156.8.0/24","NETRESEARCH, GB","BG"
"france-assure-sante.fr","","","","",""
"france-en-ligne-sante.fr","194.59.31.147","399486","194.59.31.0/24","VIRTUO, CA","BG"
"france-enligne-sante.fr","194.59.31.147","399486","194.59.31.0/24","VIRTUO, CA","BG"
"francesocgen.fr","","","","",""
"lululemon-france.fr","","","","",""
"magasinscosparis.fr","172.67.217.133","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"montecwearfrance.fr","172.67.147.240","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"outletfrancais.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"outletmaglieshop.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"reglementcontravention.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"regularisation-amendes.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"service-livraison-paiement.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"sneakers-france.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"stussyboutique.fr","","","","",""
"supportclient-transport.fr","194.32.78.137","202448","194.32.78.0/24","MVPS www.mvps.net, CY","CY"
"taylorfrance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"traviseurope.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"votre-suivis-colis.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
