"fqdn","ip","asn","ip_prefix","owner","cc"
"acheminement-livraison.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"activation-compte.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"adidassuperstar.fr","104.21.9.88","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"amendes-regularisation.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"apple-assistance.fr","","","","",""
"apple-photos.fr","172.67.154.205","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"birkenstock-shop.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"caterpillarfrance.fr","172.67.169.76","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"chaussurelloyd.fr","172.67.140.13","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"chaussures-samson.fr","191.96.144.201","47583","191.96.144.0/24","AS-HOSTINGER, CY","AE"
"compass-outlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"drmartenschaussures.fr","104.21.57.251","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"email-labanquepostale.fr","104.21.75.189","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"espace-sante-renouvellement.fr","","","","",""
"espaceinfoameii.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE, US","US"
"gouv-contraventions.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"gouv-particuliers.fr","","","","",""
"hewletpackard.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"konica-minolta.fr","64.190.63.222","47846","64.190.63.0/24","SEDO-AS, DE","DE"
"loginlive.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"minecraft.wf","","","","",""
"pass-connect-societegenerale.fr","104.21.9.240","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"portail-regularisation.fr","","","","",""
"primevideo.pm","162.250.121.69","19318","162.250.120.0/21","IS-AS-1, US","US"
"sackurtgeiger.fr","104.21.29.235","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"salomonsiteofficiel.fr","196.247.55.254","41564","196.247.55.0/24","AS41564, GB","SC"
"sepalpay-auth.fr","62.4.23.97","12876","62.4.0.0/19","Online SAS, FR","FR"
"smsmon-espace-enligne.fr","213.232.235.168","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"sneakers-authentik.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"supportnetflixnetwork.fr","194.164.170.95","8560","194.164.160.0/20","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"tevasparis.fr","104.21.47.171","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"ugg-boots.fr","109.234.161.159","50474","109.234.161.0/24","O2SWITCH, FR","FR"
"xn--espace-sant-enligne-lzb.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"xn--ma-rgularisation-enligne-efc.fr","213.232.235.168","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"xn--monespace-sant-enligne-o8b.fr","","","","",""
"xn--rglement-contravention-n7b.fr","46.30.215.96","51468","46.30.208.0/21","ONECOM, DK","DK"
