"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnementip-tv.fr","89.117.169.146","47583","89.117.168.0/23","AS-HOSTINGER, CY","LT"
"adidas-originalss.fr","172.67.178.176","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"ameliassuranceservice.fr","","","","",""
"antai-suivi-dossier.fr","91.212.166.193","198953","91.212.166.0/24","PROTON66, RU","RU"
"assurance-maladie-renouvellement.fr","46.30.215.73","51468","46.30.208.0/21","ONECOM, DK","DK"
"assure-mon-espace-enligne.fr","217.160.0.172","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"barclays.re","","","","",""
"chaussuresclarks.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"coachsacssoldes.fr","104.21.85.213","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"envoietonrsaionos.fr","217.160.0.34","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"espace-ameii.fr","45.139.104.76","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"espace-enligne-renouvelle-sms.fr","85.239.33.142","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"facturation-leroymerlin.fr","","","","",""
"fortuneo-info.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"hokashoesoldes.fr","","","","",""
"laposte-frais-dedouanement.fr","","","","",""
"lebonc0in.fr","54.183.102.22","16509","54.183.0.0/17","AMAZON-02, US","US"
"ma-souscription-en-linge.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"magasinreebokfrance.fr","196.244.47.87","58065","196.244.47.0/24","PACKETEXCHANGE, GB","SC"
"mangooutletfrance.fr","","","","",""
"michaelkors-paris.fr","196.196.38.226","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"microsoft.re","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"mon-assure-espace-enligne.fr","91.208.184.154","200019","91.208.184.0/24","ALEXHOST, MD","MD"
"mon-espace-sfr.fr","","","","",""
"nb327france.fr","172.67.152.142","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"nike-jordan.fr","83.229.19.70","210403","83.229.19.0/24","LWS, FR","FR"
"reebokoutletfrance.fr","165.231.154.39","58065","165.231.154.0/24","PACKETEXCHANGE, GB","SC"
"renouvellement-cartes.fr","","","","",""
"schollparis.fr","172.67.197.242","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"stationnementgouv.fr","","","","",""
