"fqdn","ip","asn","ip_prefix","owner","cc"
"assu-maladie-enligne.fr","193.143.1.111","198953","193.143.1.0/24","PROTON66, RU","RU"
"assurance-vitale.fr","184.174.96.92","16276","184.174.96.0/24","OVH, FR","US"
"bodenfrance.fr","165.231.4.125","57858","165.231.4.0/24","AS57858, SC","SC"
"formulair.fr","","","","",""
"ipay-services.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"mon-espace-renouvellement-sms.fr","85.239.33.142","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"nobullfrance-fr.fr","","","","",""
"prepaidservicefrance.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"renouvellementcartevitale.fr","172.187.229.14","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"salomonfrance-fr.fr","","","","",""
"sauconyfrance-fr.fr","","","","",""
"servicegclient.fr","","","","",""
"suivi-mydhl.fr","46.30.215.94","51468","46.30.208.0/21","ONECOM, DK","DK"
"xn--amelie-vrifications-izb.fr","94.156.8.235","215240","94.156.8.0/24","NETRESEARCH, GB","BG"
