"fqdn","ip","asn","ip_prefix","owner","cc"
"amoncasinoenligne.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"bdm-bet-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"bet-score-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"bet-scorecasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betscore-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betscorecasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"casino-cresus-enligne.fr","","","","",""
"colisprivee.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"coolbetcasino.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"coolcatcasino.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"cresus-casino-app.fr","","","","",""
"cresus-casino-enligne.fr","","","","",""
"cresus-casino-official.fr","","","","",""
"cresus-casino-vip.fr","","","","",""
"darsvint-official.fr","172.67.187.238","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"darsvintofficial.fr","104.21.58.168","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"feelingbetcasino.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"grandeaglecasino.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"gransinofr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"hahaspin.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02 - Amazon.com, Inc., US","US"
"hahaspincasino.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02 - Amazon.com, Inc., US","US"
"heliosdupin.fr","185.207.226.14","199088","185.207.226.0/24","OCTOGENCY_NETWORK, FR","FR"
"instantcasino-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"juliuscasino-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"kinbet-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"lira-luck.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"liraluck-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"liraluck.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"liraluckcasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"lucky8e.fr","104.21.5.20","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"luckyblock-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"lunubet-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"machancecasino-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"maillotluxe.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"malinacasino-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"me-accompte.fr","80.96.113.159","200019","80.96.113.0/24","ALEXHOST, MD","RO"
"meta-verified.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"monkey-zino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"monkeyzino-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"monkeyzino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"monkeyzinocasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"nnty-maillots.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"olympe-casino-app.fr","","","","",""
"olympe-casino-enligne.fr","","","","",""
"olympe-casino-inscription.fr","","","","",""
"olympecasinofrance.fr","","","","",""
"play-zini.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"playzini-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"playzini.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"playzinicasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"policelocalparis.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"pre-sivinterieurgouv.fr","","","","",""
"qbetcasino.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"sivoisegouv.fr","","","","",""
"skybetcasino.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"smartpinsfr.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
