"fqdn","ip","asn","ip_prefix","owner","cc"
"banque-bred.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"cashedcasino-fra.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"casino-wazamba.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS, NL","NL"
"casinozer-frfr.fr","172.67.144.201","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"commedesgarconsshop.fr","172.67.155.18","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"grandzbet-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"intexfrance.fr","196.196.13.167","63119","196.196.13.0/24","AS-63119, SC","SC"
"leoncasino-fra.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"lynora-officiel.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"megarich-casino.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"monboncoin.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02 - Amazon.com, Inc., US","US"
"mystakecasino-fra.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"odyssee-notalres.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"olympecasino2.fr","104.21.95.226","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"olympecasinojeux.fr","104.21.7.59","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"olympecasinosfrance.fr","104.21.14.193","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"owalafrancefr.fr","","","","",""
"poledsr-interieurgouv.fr","","","","",""
"quantexfrance.fr","91.236.116.127","42237","91.236.116.0/24","W1N, GB","GB"
"roo-bet-casino.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"spinmama-casino.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS, NL","NL"
"spinmamacasino.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS, NL","NL"
"spinsy-casino-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"twincasinos.fr","","","","",""
"viggo-slots-casino.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"vortexfranceofficielle.fr","91.236.116.127","42237","91.236.116.0/24","W1N, GB","GB"
"wazamba-casino-fr.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"wild-sultan-casino.fr","","","","",""
"wilddice-casino.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS, NL","NL"
"zulvoriax-official.fr","172.67.164.199","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"zulvoriaxofficial.fr","172.67.140.129","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
