"fqdn","ip","asn","ip_prefix","owner","cc"
"allyspin1.fr","","","","",""
"allyspin2.fr","","","","",""
"bdmbet-casinos.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS, NL","NL"
"bofcasino.fr","51.91.25.239","16276","51.91.0.0/16","OVH, FR","FR"
"cnam-basse-normandie.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"eurosmillion.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"infos-vitale.fr","158.94.209.86","202412","158.94.209.0/24","OMEGATECH-AS, SC","TR"
"liiraspin.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"liraspin-casino1.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"liraspin1-fr.fr","172.67.208.76","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"macifhelp.fr","205.209.109.3","19318","205.209.96.0/19","IS-AS-1 - Interserver, Inc, US","US"
"magikdepotfrance.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ninecasinoo.fr","","","","",""
"ninecasinots.fr","","","","",""
"onlydan.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlydans.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyf.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyfabs.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyfam.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyfand.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyfane.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyfqn.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyfzn.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"onlyfzns.fr","143.198.68.197","14061","143.198.64.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"stokkefrance.fr","165.231.152.200","58065","165.231.152.0/24","PACKETEXCHANGE, GB","SC"
"swebmail-orange.fr","86.54.25.90","210006","86.54.25.0/24","AS, KZ","LV"
"univ-angerslemans.fr","51.91.25.239","16276","51.91.0.0/16","OVH, FR","FR"
