"fqdn","ip","asn","ip_prefix","owner","cc"
"7bit-casino.fr","172.67.156.217","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"ameli-renouvellement-carte-vitale.fr","176.123.0.199","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"auth-service-chorus.fr","","","","",""
"billetaccess.fr","180.149.198.152","210403","180.149.198.0/24","LWS, FR","FR"
"billets-concerts.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"ca-recouvrement.fr","217.160.0.39","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"columbiapascher.fr","104.21.13.164","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"credit-agricole-particulier.fr","","","","",""
"drmartensfrance.fr","172.67.211.128","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"dublinbet-official.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"esimvoyage.fr","188.165.53.185","16276","188.165.0.0/16","OVH, FR","FR"
"france-loisirs-abonnements.fr","109.234.166.17","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"geoxsolde.fr","172.67.213.162","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"goosepascher.fr","","","","",""
"lastticket.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"maillotdumonde.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"melbets.fr","104.21.21.91","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"ohpolly-france.fr","172.67.178.45","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"parimatchs.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"pointrelais-redirection.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"spincasinos.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"support-account.fr","132.243.160.241","200019","132.243.160.0/24","ALEXHOST, MD","GB"
