"fqdn","ip","asn","ip_prefix","owner","cc"
"ar24services.fr","","","","",""
"assurancemaladie-registre.fr","193.177.0.203","200019","193.177.0.0/24","ALEXHOST, MD","FR"
"billetsconcert.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"client-societe-generale.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE - Squarespace, Inc., US","US"
"contact-everyone-orangebusiness.fr","188.213.28.77","197922","188.213.28.0/22","TECHCREA-SOLUTIONS, FR","FR"
"enedispv.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"maillotflex.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"maisonoutletbirkenstock.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"nespresso-fr.fr","172.67.196.110","13335","172.67.192.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"offres-annonces-954741254896579.fr","145.79.20.178","47583","145.79.20.0/22","AS-HOSTINGER, CY","DE"
"permisdirect.fr","191.101.104.142","47583","191.101.104.0/24","AS-HOSTINGER, CY","AE"
"rebookai.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER, CY","CY"
"service-particuliers-sg.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE - Squarespace, Inc., US","US"
