"fqdn","ip","asn","ip_prefix","owner","cc"
"contactpayfip.fr","172.67.135.177","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"eu-franprix.fr","","","","",""
"eu-pharmacy.fr","104.21.77.12","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"goldenbet-play.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"jul-tickets.fr","104.21.92.184","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"monsterwin-play.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"nikeblazerpascher.fr","104.21.45.70","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"pandorasoldes.fr","172.67.181.211","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"prod-francepay.fr","","","","",""
"servicecommercialboursorama.fr","147.79.120.46","47583","147.79.120.0/21","AS-HOSTINGER, CY","US"
"skechers-soldes.fr","104.21.84.14","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"suuntosoldes.fr","172.67.214.208","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"ticketmaster-celinedion.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"tomfordfrance.fr","172.67.192.25","13335","172.67.192.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"zimmermann-france.fr","172.67.139.185","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
