"fqdn","ip","asn","ip_prefix","owner","cc"
"amendes-regularisez-votre-situation.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"antai-monamende.fr","","","","",""
"banque-edei.fr","","","","",""
"conversechucktaylor.fr","104.21.81.19","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"converseplateforme.fr","172.67.204.233","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"converseshomme.fr","172.67.145.73","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"email-engie.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"engie-ec.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"monespaceants.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"my-engie.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"rscvxamazonaws.fr","104.21.8.251","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"soutien-palestine.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"supply-engie.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
