"fqdn","ip","asn","ip_prefix","owner","cc"
"aginvestwine.fr","","","","",""
"amandesinformations.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"antai-amandesgouv.fr","","","","",""
"antai-amendesgouv.fr","","","","",""
"antain-amandesgouv.fr","","","","",""
"axa-connect.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"binance-securisation.fr","","","","",""
"boursobanq.fr","128.65.195.180","29222","128.65.195.0/24","INFOMANIAK-AS, CH","CH"
"ca-assistance-clients.fr","4.201.49.4","8075","4.192.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"enquetelegales.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"fracetvinfo.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"gouov.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"infomail-lapostesuivi.fr","193.228.128.55","207713","193.228.128.0/24","GIR-AS, RU","RU"
"lamarinerecute.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"lanaquepostale.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mabanque-bnpparibas-securite.fr","","","","",""
"my-neosurf.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"myepf.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"service-sim-sfr.fr","81.161.229.132","211252","81.161.229.0/24","AS_DELIS, US","BG"
"services-bonc0in.fr","83.229.19.76","210403","83.229.19.0/24","LWS, FR","FR"
