"fqdn","ip","asn","ip_prefix","owner","cc"
"abbaye-mont-saint-michele.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"ac-aix.fr","","","","",""
"airbuds.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"carte-tale-santefr.fr","46.30.215.6","51468","46.30.208.0/21","ONECOM, DK","DK"
"carte-vitale-ameii.fr","185.216.71.231","211252","185.216.71.0/24","AS_DELIS, US","BG"
"cartevitale-santefr.fr","172.252.236.201","208226","172.252.236.0/24","OUIHEBERG, FR","US"
"chrono-clien.fr","45.128.232.182","202685","45.128.232.0/24","AS-PFCLOUD, GB","BG"
"connexion-client-bnpparibas.fr","81.161.229.132","211252","81.161.229.0/24","AS_DELIS, US","BG"
"docmartensfrance.fr","165.231.200.132","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"fhac.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"fnacc.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"fnad.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"fnqc.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"fnzc.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ghdfrancestore.fr","","","","",""
"goodrsunglassesfrance.fr","196.240.121.196","41564","196.240.121.0/24","AS41564, GB","SC"
"group-nestle-waters.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"keenchaussuresfrance.fr","165.231.200.132","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"red-wing.fr","","","","",""
"retard-amende.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"rnac.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"secure7-societe-generale.fr","185.216.71.231","211252","185.216.71.0/24","AS_DELIS, US","BG"
"timberlandfranceoutlet.fr","196.196.206.102","58065","196.196.206.0/24","PACKETEXCHANGE, GB","SC"
"vnac.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
