"fqdn","ip","asn","ip_prefix","owner","cc"
"amzn-suivi.fr","193.233.203.220","200019","193.233.203.0/24","ALEXHOST, MD","RU"
"bookingz.fr","185.125.27.182","29222","185.125.27.0/24","INFOMANIAK-AS, CH","CH"
"cci-paris-iddf.fr","66.29.153.41","22612","66.29.153.0/24","NAMECHEAP-NET, US","US"
"chpascher.fr","","","","",""
"chreplique.fr","","","","",""
"churchsfrance.fr","104.21.67.27","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"colis-acheminement.fr","83.150.218.35","199415","83.150.218.0/24","YORKHOST, FR","BG"
"concert-ticketswap.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"concertstickets.fr","185.158.133.1","13335","185.158.133.0/24","CLOUDFLARENET, US","AE"
"confirmationlebonrdv-jean-michel.fr","","","","",""
"connexion-mescomptes.fr","","","","",""
"dior.tf","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"dragonia-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"etaphotel.fr","172.67.148.78","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"fullshoes.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"longchamppas-cher.fr","109.234.164.158","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"mondialrelay-assistance.fr","217.160.0.239","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"oral-b-france.fr","104.21.2.250","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"passionticket.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ticket-dp.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"yslpascher.fr","","","","",""
