"fqdn","ip","asn","ip_prefix","owner","cc"
"antai-amende.fr","","","","",""
"betibet.fr","172.67.161.86","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"betprimeiro.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"billetsjul.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"caissedesdepots-recouvrement.fr","217.160.0.137","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"espacesantes.fr","","","","",""
"fashion-outlet.fr","104.21.15.98","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"fashion-ventes-privees.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"gestionresiliation.fr","2.23.140.106","16625","2.23.136.0/21","AKAMAI-AS, US","NL"
"igobet-casino.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"julofficiel.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"leboncoin-solde.fr","","","","",""
"luckiestcasino.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"mon-suivicolis.fr","196.251.80.69","401120","196.251.80.0/24","CHEAPY-HOST, US","SC"
"monespacear24.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"mystbet.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"myugg.fr","","","","",""
"resiliation-prime.fr","62.60.226.131","214351","62.60.226.0/24","FEMOIT, GB","IR"
"rnicrosotf.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
