"fqdn","ip","asn","ip_prefix","owner","cc"
"armani-beauty.fr","172.67.177.184","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"bliss-shop.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"fastslotscasino777.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"fastslotscasino888.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"fastslotscasinoo.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"kwaymagasin.fr","145.223.124.176","47583","145.223.120.0/21","AS-HOSTINGER, CY","US"
"magasinanekkefrance.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"nike-blazerlow.fr","195.201.69.223","24940","195.201.0.0/16","HETZNER-AS, DE","DE"
"novaskin-paris.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"oakleysfrance.fr","104.21.71.18","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"outletnike.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"policenatonalegouv.fr","194.126.193.56","210403","194.126.193.0/24","LWS, FR","FR"
"tesla.yt","52.40.42.113","16509","52.40.0.0/14","AMAZON-02, US","US"
