"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-secure.fr","","","","",""
"abonnementchannel.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"actualisation-vitale.fr","","","","",""
"amelicartevitale.fr","","","","",""
"auchant.fr","46.166.189.98","43350","46.166.184.0/21","NFORCE, NL","NL"
"ca-centrst.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"certificat-agri.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"chaussurepalladium.fr","188.114.96.2","13335","188.114.96.0/24","CLOUDFLARENET, US","US"
"chronopost-drive.fr","191.101.79.121","47583","191.101.79.0/24","AS-HOSTINGER, CY","AE"
"chronopost-notifications.fr","","","","",""
"chronopost-paiements.fr","82.165.76.129","8560","82.165.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"compte-air-bnb.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"controlebanquedefrance.fr","","","","",""
"drmartensfrancestore.fr","","","","",""
"espacesclientele-societegenerale.fr","","","","",""
"geurosport.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"gouv-certificat-air.fr","","","","",""
"info-amzn.fr","","","","",""
"instagra.fr","164.132.235.17","16276","164.132.0.0/16","OVH, FR","FR"
"lowachaussure.fr","5.153.234.78","57858","5.153.234.0/24","AS57858, US","US"
"netflixcompterestreint.fr","","","","",""
"olivercabellsneakers.fr","5.153.234.75","57858","5.153.234.0/24","AS57858, US","US"
"paiement-securise-leboncoin.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"pass-secur-sg-account.fr","","","","",""
"renouvellements-santes.fr","","","","",""
"riekerchaussures.fr","5.153.234.76","57858","5.153.234.0/24","AS57858, US","US"
"securipas-agricole.fr","217.160.0.143","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"securite-routieregouv.fr","","","","",""
"serviceaccount.fr","51.91.253.231","16276","51.91.0.0/16","OVH, FR","FR"
"servicerenouvellement.fr","89.44.9.157","9009","89.44.9.0/24","M247, RO","RO"
"servicesclient-info.fr","","","","",""
"sfr-esim-commande.fr","193.47.61.112","211252","193.47.61.0/24","AS_DELIS, US","BG"
"sfr-esim-suivit.fr","193.47.61.112","211252","193.47.61.0/24","AS_DELIS, US","BG"
"sfr-facturations.fr","80.76.51.6","211252","80.76.51.0/24","AS_DELIS, US","BG"
"societeegenerale.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"suividemoncolis.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"suivis-chronopost.fr","103.155.92.128","45839","103.155.92.0/24","SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY","MY"
"www-cmb.fr","162.144.4.119","46606","162.144.4.0/24","UNIFIEDLAYER-AS-1, US","US"
"xn--espacesantameli-knb.fr","","","","",""
