"fqdn","ip","asn","ip_prefix","owner","cc"
"1dhjzjz.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"2dhjzjz.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"3dhjzjz.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"4dhjzjz.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"5dhjzjz.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"6dhjzjz.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"7dhjzjz.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"amazon-verifications.fr","62.210.53.82","12876","62.210.0.0/16","Online SAS, FR","FR"
"amazonhelp.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"assurancesameli.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"cadremeploi.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"carte-santev3.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"chrono-international.fr","63.250.59.57","204548","63.250.59.0/24","CLOUDWEBMANAGE-IL-FR, US","IL"
"colis-info.fr","194.180.48.97","211252","194.180.48.0/24","AS_DELIS, US","BG"
"colislivraisons-particuliers.fr","62.210.130.204","12876","62.210.0.0/16","Online SAS, FR","FR"
"diplomegouv.fr","","","","",""
"ev49rt-societegenerale.fr","","","","",""
"generaleespacepartiperso.fr","62.210.144.207","12876","62.210.0.0/16","Online SAS, FR","FR"
"helpchronopost.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"info-suiviechronopost.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"livraisonscolis-particulier.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"mangerboujer.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"mes-infos-chronopost.fr","15.237.96.215","16509","15.236.0.0/15","AMAZON-02, US","US"
"mon-chronopost-suivi-client.fr","137.74.233.204","16276","137.74.0.0/16","OVH, FR","FR"
"mon-suivi-client-chronopost.fr","62.210.119.222","12876","62.210.0.0/16","Online SAS, FR","FR"
"mondialrelaj.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"monespaceassistance.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"netfiixx.fr","62.4.21.136","12876","62.4.0.0/19","Online SAS, FR","FR"
"passsecurite.fr","","","","",""
"ppl-info.fr","","","","",""
"secure-amzon.fr","15.237.142.133","16509","15.236.0.0/15","AMAZON-02, US","US"
"service-livraison.fr","54.175.96.196","14618","54.174.0.0/15","AMAZON-AES, US","US"
"xn--amelisantvitale-jnb.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"xn--vitale-sant-lbb.fr","193.70.21.62","16276","193.70.0.0/17","OVH, FR","FR"
