"fqdn","ip","asn","ip_prefix","owner","cc"
"account-authentification.fr","","","","",""
"adobemaxprojet.fr","192.0.78.24","2635","192.0.78.0/24","AUTOMATTIC, US","US"
"amazon-suspend.fr","","","","",""
"amazonofficiel.fr","89.117.60.169","51167","89.117.48.0/20","CONTABO, DE","LT"
"beautysuccess-sas.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"bnp-paribas-mabanque.fr","85.209.135.245","211252","85.209.135.0/24","AS_DELIS, US","BG"
"chronopost-colis-suivi.fr","194.180.48.83","211252","194.180.48.0/24","AS_DELIS, US","BG"
"chronopost-colis-suivis.fr","194.180.48.83","211252","194.180.48.0/24","AS_DELIS, US","BG"
"chronopost-service-client.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"chronopost-suivrecolis.fr","181.214.147.49","15440","181.214.147.0/24","BALTNETA Customers AS, LT","AE"
"clients-societegenerale.fr","","","","",""
"colisenattente.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"disney-info-paiement.fr","104.234.204.204","399486","104.234.204.0/24","VIRTUO, CA","CA"
"espaceclients-infos.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"espacesclients-disney.fr","93.113.206.180","197922","93.113.206.0/23","TECHCREA-SOLUTIONS, FR","FR"
"espacesg-societegenerale.fr","","","","",""
"etu-univ-tlse2.fr","78.138.58.31","210403","78.138.58.0/24","LWS, FR","FR"
"gmalto.fr","","","","",""
"guesfrance.fr","196.196.204.59","58065","196.196.204.0/24","PACKETEXCHANGE, GB","SC"
"gym-shark-france.fr","196.196.38.209","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"learedoute.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"messervices-info.fr","179.43.182.120","51852","179.43.128.0/18","PLI-AS, PA","PA"
"monespaceprosocietegenerale.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"netflixfranceconnexion.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"nikeairmax.fr","","","","",""
"pikolinosfrance.fr","196.196.38.242","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"powr-certification.fr","146.59.209.152","16276","146.59.0.0/16","OVH, FR","FR"
"ppl-reviewsupport.fr","217.182.38.2","16276","217.182.0.0/16","OVH, FR","FR"
"renouvellement-santes.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"service-aide-client.fr","20.100.207.102","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"sfr-service-esim.fr","80.76.51.156","211252","80.76.51.0/24","AS_DELIS, US","BG"
"suividelivraison-chronopost.fr","20.111.41.64","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"suivrecolischronopost.fr","","","","",""
"supports-netfllx.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"uni-angers.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"uuniv-fcomte.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"verification-paiement.fr","51.120.14.213","8075","51.120.0.0/16","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"wlequipe.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
