"fqdn","ip","asn","ip_prefix","owner","cc"
"chaussuresasolo.fr","172.67.131.249","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"chaussuresgeoxfrance.fr","","","","",""
"chronopost-info-colis.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"chronopostdelai.fr","51.77.157.219","16276","51.77.0.0/16","OVH, FR","FR"
"chronopostlogistique.fr","62.4.16.143","12876","62.4.0.0/19","Online SAS, FR","FR"
"chronopostsuivi-colis.fr","200.100.201.53","27699","200.100.0.0/16","TELEFONICA BRASIL S.A, BR","BR"
"colis-chrono.fr","20.173.48.165","8075","20.160.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"connexion-fb.fr","199.34.228.49","27647","199.34.228.0/22","WEEBLY, US","US"
"disney-plus-info.fr","85.209.135.76","211252","85.209.135.0/24","AS_DELIS, US","BG"
"esapcegouv-critair.fr","62.210.130.178","12876","62.210.0.0/16","Online SAS, FR","FR"
"espaceclients-disney.fr","93.113.206.180","197922","93.113.206.0/23","TECHCREA-SOLUTIONS, FR","FR"
"information-netflix.fr","62.210.144.227","12876","62.210.0.0/16","Online SAS, FR","FR"
"lalivraisonchronopost.fr","146.19.168.52","207992","146.19.168.0/24","FEELB, FR","FR"
"lebar01send.fr","172.67.191.191","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"lebar02send.fr","104.21.73.21","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"lebar03send.fr","172.67.144.96","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"monespacegouv-critair.fr","62.210.130.178","12876","62.210.0.0/16","Online SAS, FR","FR"
"monportail-disney.fr","18.206.135.97","14618","18.204.0.0/14","AMAZON-AES, US","US"
"nikeoutlet.fr","165.231.91.96","58065","165.231.91.0/24","PACKETEXCHANGE, GB","SC"
"suivichronopostlivraison.fr","","","","",""
"tracker-chronopost.fr","81.88.53.65","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"univ-nimes.fr","","","","",""
