"fqdn","ip","asn","ip_prefix","owner","cc"
"acheminement-suivie-colis.fr","88.151.197.195","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"acheminementchronopost.fr","88.151.197.155","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"axa-espaceclient.fr","","","","",""
"cartevitalesante.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"chornopost-suivi.fr","194.49.94.59","211252","194.49.94.0/24","AS_DELIS, US","BG"
"chrono-expedition-suivi.fr","62.210.53.85","12876","62.210.0.0/16","Online SAS, FR","FR"
"chronopost-espace.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"chronopost-mobile.fr","","","","",""
"chronopostmocolis.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"chronopostmoncolis.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"chronopostsuivre.fr","173.234.28.236","63018","173.234.28.0/24","DEDICATED, US","US"
"client-esim-sfr.fr","45.14.165.57","211252","45.14.165.0/24","AS_DELIS, US","BG"
"delivery-express.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"douanes-chronopost.fr","62.210.119.248","12876","62.210.0.0/16","Online SAS, FR","FR"
"hokasoldesfrance.fr","","","","",""
"lbp-certicodeplus.fr","5.8.10.89","34665","5.8.10.0/23","PINDC-AS, RU","RU"
"login-chronopost-france.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"monespace-socetegeneral.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"paiement-securise-support.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"portailsecure.fr","192.99.161.72","16276","192.99.0.0/16","OVH, FR","CA"
"securisation-compte.fr","45.145.164.37","207992","45.145.164.0/24","FEELB, FR","FR"
"securite-banque.fr","45.145.164.37","207992","45.145.164.0/24","FEELB, FR","FR"
"vitaleformulaire-ameli.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
