"fqdn","ip","asn","ip_prefix","owner","cc"
"acheminement-suivi.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"ameli-gouvinfos.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"ameli-moncompte-a-jour.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"ameli-renouvellement.fr","","","","",""
"apple-maps.fr","192.185.129.79","46606","192.185.129.0/24","UNIFIEDLAYER-AS-1, US","US"
"applemarket.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"applestare.fr","","","","",""
"assistance-douane.fr","104.40.140.210","8075","104.40.0.0/13","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"banquepopulairedesalpes.fr","185.53.178.29","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"basket-nike.fr","191.96.63.55","47583","191.96.63.0/24","AS-HOSTINGER, CY","AE"
"brfed.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"bursorama.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"cariumashoesfrance.fr","172.67.218.151","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"centredeconnexion-amazon.fr","20.111.28.88","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"chronolivraison.fr","135.148.113.134","16276","135.148.0.0/17","OVH, FR","US"
"chronopost-traitement.fr","62.210.119.232","12876","62.210.0.0/16","Online SAS, FR","FR"
"chronopostlivraisonabsence.fr","91.208.206.249","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"chronosuiviweb.fr","213.226.123.224","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"confirmation-suivisboncoin.fr","","","","",""
"credi-du-nord.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"credit-du-nord-vpass.fr","45.14.165.31","211252","45.14.165.0/24","AS_DELIS, US","BG"
"espace-ameli.fr","45.33.23.183","63949","45.33.0.0/19","AKAMAI-AP Akamai Technologies, Inc., SG","US"
"eurossport.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"inform-client.fr","46.23.109.60","211895","46.23.109.0/24","SERVERIUS-USERS-AS, NL","AZ"
"la-carte-vitae.fr","62.4.21.163","12876","62.4.0.0/19","Online SAS, FR","FR"
"lesechoss.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"login-ameli.fr","54.175.96.196","14618","54.174.0.0/15","AMAZON-AES, US","US"
"moncolischronospost.fr","","","","",""
"monespaceamelifr.fr","","","","",""
"nouvelespace2023.fr","","","","",""
"nouvelespacesocietegene.fr","","","","",""
"paiement-client.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"portailfree.fr","185.53.178.29","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"rappel-paiement.fr","45.156.86.42","44592","45.156.86.0/24","SKYLINK, NL","NL"
"renaultfrance.fr","217.160.0.75","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"renouvellement-prime-amazon.fr","185.150.24.112","44592","185.150.24.0/22","SKYLINK, NL","NL"
"riveparis-banquepopulaire.fr","185.98.131.192","210403","185.98.131.0/24","LWS, FR","FR"
"rivesparisbanquepopulaire.fr","185.53.178.29","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"sfr-commande.fr","","","","",""
"socsh.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"suivis-livraison.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"translategoogle.fr","185.53.178.29","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"transport-chrono.fr","104.21.42.65","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"xn--ameli-service-sant-swb.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"xn--monformulaire-sant-swb.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"xn--santcartevitale-enb.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"yahoofrance.fr","185.53.178.29","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
