"fqdn","ip","asn","ip_prefix","owner","cc"
"aidechrono.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"assur-amelie.fr","179.43.142.151","51852","179.43.128.0/18","PLI-AS, PA","PA"
"centre-livraison-chronopost.fr","152.89.196.187","57523","152.89.196.0/24","CHANGWAY-AS, HK","RU"
"chargementnetflx-client.fr","","","","",""
"chrono-colis.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"chronopost-collect.fr","51.77.157.219","16276","51.77.0.0/16","OVH, FR","FR"
"chronopost-plateforme.fr","185.163.126.146","51269","185.163.124.0/22","HEXATOM, FR","FR"
"chronopostaid.fr","","","","",""
"compte-abonnement-plus.fr","85.209.135.76","211252","85.209.135.0/24","AS_DELIS, US","BG"
"espace-disneyplus.fr","62.4.21.142","12876","62.4.0.0/19","Online SAS, FR","FR"
"facturation-orange.fr","","","","",""
"francevignettecritairgouv.fr","178.33.70.45","16276","178.32.0.0/15","OVH, FR","FR"
"infolivraison.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"informas-client.fr","","","","",""
"informas-clients.fr","","","","",""
"information-colis.fr","","","","",""
"livraisonchronopost24h.fr","179.43.154.159","51852","179.43.128.0/18","PLI-AS, PA","PA"
"livraisons-colisparticulier.fr","62.210.130.204","12876","62.210.0.0/16","Online SAS, FR","FR"
"livraison–centre-chronopost.fr","","","","",""
"ma-carte-vitale-ameli.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"macarteamelietmoi.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"malivraison-chronopost.fr","52.91.227.89","14618","52.90.0.0/15","AMAZON-AES, US","US"
"mon-espace-chronopost.fr","193.70.30.103","16276","193.70.0.0/17","OVH, FR","FR"
"mon-espace-suivi.fr","","","","",""
"particulier-client-sg.fr","78.46.139.237","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"regularisation-chronopost.fr","194.49.94.188","211252","194.49.94.0/24","AS_DELIS, US","BG"
"sfr-forfaits.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"suivi-chronolivraison.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"suppot-amzn.fr","","","","",""
"tracking-livraison.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"transit-chronopost.fr","91.208.197.137","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"vignettecritairfrancegouv.fr","178.33.70.45","16276","178.32.0.0/15","OVH, FR","FR"
"vitale-assur.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, FR","CH"
"websocietegenerale.fr","","","","",""
