"fqdn","ip","asn","ip_prefix","owner","cc"
"aglchaussuressoldes.fr","","","","",""
"attestation-enligne.fr","145.14.156.28","47583","145.14.156.0/22","AS-HOSTINGER, CY","DE"
"autry-officiel.fr","185.135.132.50","210403","185.135.132.0/24","LWS, FR","FR"
"caminitodelreybillets.fr","","","","",""
"canada-online-payment.fr","45.8.228.64","214822","45.8.228.0/24","MTFINANCE-AS, RU","AE"
"depannage-hp.fr","104.21.88.252","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"facture-abonement.fr","104.21.2.59","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"kate-spade-france.fr","","","","",""
"kwayofficiel.fr","185.98.131.192","210403","185.98.131.0/24","LWS, FR","FR"
"maladie-espace.fr","157.173.106.153","51167","157.173.96.0/20","CONTABO, DE","DE"
"nikejordan.fr","199.59.243.227","16509","199.59.243.0/24","AMAZON-02, US","US"
"outletasiscs.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"patagoniaoutlet.fr","","","","",""
"sante-france-connect.fr","20.0.0.146","8075","20.0.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"service-sante-france.fr","20.0.0.146","8075","20.0.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"sms-ameli-service.fr","147.79.101.241","47583","147.79.96.0/21","AS-HOSTINGER, CY","US"
"sms-info-ameli-service.fr","147.79.101.241","47583","147.79.96.0/21","AS-HOSTINGER, CY","US"
