"fqdn","ip","asn","ip_prefix","owner","cc"
"acces-sante-france.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"certification-en-ligne.fr","145.14.156.28","47583","145.14.156.0/22","AS-HOSTINGER, CY","DE"
"control-tva-gouvfinance.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"demande-renouvellement-espace-assure.fr","146.19.213.233","200019","146.19.213.0/24","ALEXHOST, MD","RU"
"demande-renouvellement-espace-en-ligne.fr","146.19.213.233","200019","146.19.213.0/24","ALEXHOST, MD","RU"
"eshop-tupperware.fr","37.9.175.163","51013","37.9.175.0/24","WEBSUPPORT-SRO-SK-AS, SK","SK"
"mise-a-jour-sante.fr","","","","",""
"remboursement-soins.fr","194.110.247.82","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"renouvelervotrecartevitale.fr","","","","",""
"securite-sante-france.fr","","","","",""
"sephoraoffers.fr","","","","",""
"service-livraisons.fr","","","","",""
"servicepatient-ameli.fr","","","","",""
"toryburchfrance.fr","196.196.155.22","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"vapor-france.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"yayafrance.fr","165.231.152.251","58065","165.231.152.0/24","PACKETEXCHANGE, GB","SC"
