"fqdn","ip","asn","ip_prefix","owner","cc"
"account-service.fr","","","","",""
"activation-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"activation-primevideo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"activationprimevideo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"allostreaming.fr","172.67.201.102","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"amdstore.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ameli-portail-secu.fr","85.239.33.146","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"app-cetelem.fr","104.21.10.180","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"armedangelsfrance.fr","","","","",""
"ayahoo.fr","217.160.0.173","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"coflix-streaming.fr","104.21.28.203","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"cpasmieux-streaming.fr","172.67.175.156","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"hdss-streaming.fr","104.21.38.126","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"lebonstreaming.fr","104.21.17.247","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"libertyland-streaming.fr","172.67.222.116","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"mailoo.fr","217.160.0.14","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"novaflix-streaming.fr","172.67.130.167","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"papadustreaming.fr","104.21.30.197","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"paymobile-2024.fr","167.99.247.137","14061","167.99.240.0/20","DIGITALOCEAN-ASN, US","US"
"popcorn-flix.fr","104.21.32.126","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"popcornflix-streaming.fr","172.67.197.230","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"primevideo-activation.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"primevideoactivation.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"seguropays.fr","","","","",""
"selection-compte.fr","104.21.31.124","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"starflix-streaming.fr","172.67.161.48","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"topfilm.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"wawacity-streaming.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
