"fqdn","ip","asn","ip_prefix","owner","cc"
"ac-matrinique.fr","","","","",""
"acceuil-renouv-info.fr","45.155.165.14","211252","45.155.164.0/23","AS_DELIS, US","IL"
"aide-critair.fr","","","","",""
"allomine.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ameli-monespacepersonnel.fr","","","","",""
"amelrenouvellement.fr","","","","",""
"assurancesant.fr","192.0.78.206","2635","192.0.78.0/24","AUTOMATTIC, US","US"
"assure-infosante.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"automobile-vignette-critair.fr","","","","",""
"certificat-vignette.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"ch-chatillon-montbard.fr","","","","",""
"ch-sjm.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"chaussures-keds.fr","165.231.200.187","58065","165.231.200.0/24","PACKETEXCHANGE, SE","SC"
"chaussuressalomonsoldes.fr","158.222.3.162","48950","158.222.3.0/24","GLOBALCOLOCATION, GB","US"
"chu-stetienne.fr","","","","",""
"colissimo-suivre-envois.fr","171.22.30.221","211252","171.22.30.0/24","AS_DELIS, US","BG"
"compteameliconnexion.fr","","","","",""
"critairvignette.fr","","","","",""
"csuivi-chronopost.fr","45.153.240.132","30823","45.153.240.0/22","COMBAHTON combahton GmbH, DE","DE"
"cybertek-gaming.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"cybertek-solde.fr","217.160.0.30","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"espace-clients-orange.fr","","","","",""
"espaceclient-inform.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"formulaire-assurancesante.fr","","","","",""
"hepatites-info-service.fr","","","","",""
"infoameliassurance.fr","","","","",""
"infocerticode.fr","","","","",""
"jordanfemmepascher.fr","","","","",""
"monabonnement-netflix.fr","","","","",""
"monespacepersonnel-ameli.fr","","","","",""
"netflix-aide-info.fr","","","","",""
"netfllx-redirection.fr","","","","",""
"ntfllx-redirection.fr","","","","",""
"securisermacarte.fr","","","","",""
"sg-espace-client.fr","","","","",""
"support-critair.fr","","","","",""
"urssaf-france.fr","","","","",""
"vignette-critair-automobile.fr","","","","",""
"vignette-critair-gov.fr","","","","",""
"vignette-france.fr","91.229.239.148","200019","91.229.239.0/24","ALEXHOST, MD","RU"
"watchnetflix.fr","","","","",""
"web-poste.fr","217.160.0.85","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
