"fqdn","ip","asn","ip_prefix","owner","cc"
"agen-cybertek.fr","162.0.217.16","22612","162.0.217.0/24","NAMECHEAP-NET, US","US"
"amazon-france-logistique.fr","","","","",""
"ameli-cartesvitale.fr","","","","",""
"ameli-moncompte.fr","","","","",""
"ameli-renouv-vitale.fr","","","","",""
"amelie-demarche.fr","","","","",""
"amelifrconnexion.fr","","","","",""
"amelisecufr.fr","","","","",""
"andrros.fr","","","","",""
"anglet-cybertek.fr","","","","",""
"angletcybertek.fr","","","","",""
"angoulins-cybertek.fr","","","","",""
"arcteryxoutletfrance.fr","196.196.13.178","63119","196.196.13.0/24","AS-63119, US","SC"
"assur-mal.fr","","","","",""
"assurance-m.fr","","","","",""
"assurs-formulairs.fr","193.233.203.223","200019","193.233.202.0/23","ALEXHOST, MD","RU"
"banx0-annulation.fr","","","","",""
"begles-cybertek.fr","","","","",""
"bordeaux-cybertek.fr","","","","",""
"bordeauxcybertek.fr","","","","",""
"bordeauxlac-cybertek.fr","","","","",""
"brest-cybertek.fr","","","","",""
"brestcybertek.fr","","","","",""
"cmu-clientele.fr","","","","",""
"connexionameli.fr","","","","",""
"cpam-vitalegouv.fr","","","","",""
"credit-agri-pass.fr","","","","",""
"cybertek-agen.fr","","","","",""
"cybertek-anglet.fr","","","","",""
"cybertek-begles.fr","","","","",""
"cybertek-bordeaux-lac.fr","","","","",""
"cybertek-bordeaux.fr","","","","",""
"cybertek-labege-toulouse.fr","","","","",""
"cybertek-labege.fr","","","","",""
"cybertek-merignac.fr","","","","",""
"cybertek-nantes.fr","","","","",""
"cybertek-paris.fr","","","","",""
"cybertek-pau.fr","","","","",""
"cybertek-perpignan.fr","","","","",""
"cybertek-portet.fr","","","","",""
"cybertek-toulon.fr","","","","",""
"cybertek-toulouse.fr","","","","",""
"cybertekbordeaux.fr","","","","",""
"cyberteklabege.fr","","","","",""
"cybertekmerignac.fr","","","","",""
"cybertekparis.fr","","","","",""
"espace-carte-vitale.fr","","","","",""
"espace-clientameli.fr","","","","",""
"formulaire-vitinfo.fr","","","","",""
"formulairecartevital.fr","","","","",""
"fr-ameli.fr","5.8.8.94","34665","5.8.8.0/23","PINDC-AS, RU","RU"
"gouvs-impots.fr","","","","",""
"groupcybertek.fr","91.216.107.201","210403","91.216.107.0/24","LWS, FR","FR"
"groupcybertekfr.fr","","","","",""
"hollister-france.fr","165.231.64.85","48950","165.231.64.0/24","GLOBALCOLOCATION, GB","SC"
"infocartevital.fr","","","","",""
"information-personnel.fr","","","","",""
"labege-cybertek.fr","","","","",""
"labegecybertek.fr","","","","",""
"macartevitaleinfo.fr","","","","",""
"merignac-cybertek.fr","","","","",""
"merignaccybertek.fr","","","","",""
"montauban-cybertek.fr","","","","",""
"montauban1-cybertek.fr","","","","",""
"nantes-cybertek.fr","","","","",""
"nazaire-cybertek.fr","","","","",""
"nord-cybertek.fr","","","","",""
"officielairjordan2015.fr","77.78.104.3","15685","77.78.96.0/20","CASABLANCA-AS Internet & Collocation Provider, CZ","CZ"
"paris-cybertek.fr","","","","",""
"paris2-cybertek.fr","","","","",""
"pau-cybertek.fr","","","","",""
"paucybertek.fr","","","","",""
"perpignan-cybertek.fr","","","","",""
"portet-cybertek.fr","","","","",""
"portetcybertek.fr","","","","",""
"reservation-enligne.fr","63.250.39.120","22612","63.250.39.0/24","NAMECHEAP-NET, US","US"
"reservation-facile.fr","63.250.39.120","22612","63.250.39.0/24","NAMECHEAP-NET, US","US"
"service-carte.fr","","","","",""
"service-norton.fr","","","","",""
"service-verification.fr","","","","",""
"servportail-orange.fr","","","","",""
"societegenerale-access.fr","","","","",""
"societegenerale-services.fr","","","","",""
"st-nazaire-cybertek.fr","","","","",""
"toulon-cybertek.fr","","","","",""
"toulouse-cybertek.fr","","","","",""
"verif-mise-a-jour-ameli.fr","","","","",""
"xn--assur-amli-f7ad.fr","","","","",""
"xn--espace-assur-meb.fr","","","","",""
"xn--sante-amli-i7a.fr","","","","",""
