"fqdn","ip","asn","ip_prefix","owner","cc"
"acces-ameli.fr","","","","",""
"accountsgsecurpass.fr","","","","",""
"ameli-client-vitale.fr","","","","",""
"ameli-mesdroits.fr","","","","",""
"ameliconnexionfr.fr","","","","",""
"amelis-portail.fr","","","","",""
"asicsoutletfrance.fr","196.196.38.204","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"assistancemaladie.fr","45.153.241.189","30823","45.153.240.0/22","COMBAHTON combahton GmbH, DE","DE"
"assurance-ameli-cartevitale.fr","","","","",""
"assurance-resilie-pascher.fr","188.114.97.5","13335","188.114.97.0/24","CLOUDFLARENET, US","US"
"assure-ameli-info.fr","","","","",""
"assure-cartevitale-ameli.fr","","","","",""
"assure-cpam.fr","","","","",""
"assus-infosant.fr","193.233.203.223","200019","193.233.202.0/23","ALEXHOST, MD","RU"
"caisseepargnes.fr","45.155.165.14","211252","45.155.164.0/23","AS_DELIS, US","IL"
"certificats-critair.fr","","","","",""
"chronopostclients.fr","","","","",""
"connexion-sfr.fr","","","","",""
"disneyplus-app.fr","","","","",""
"fr-ameli-acpam.fr","","","","",""
"info-bp.fr","","","","",""
"mail-icloud.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"miseajour-bancaire.fr","","","","",""
"mon-compte-societegenerale.fr","","","","",""
"monespacesante-carte.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"monespacesante-client.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"monespacesante-formulaire.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"monsuivi-chronopost.fr","","","","",""
"netflix-actualisation.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"occasneaks.fr","51.255.232.79","16276","51.254.0.0/15","OVH, FR","FR"
"promotion-cybertek.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"renouvellements-carte.fr","","","","",""
"sante-ameli-vital.fr","","","","",""
"sante-carte-cpam.fr","","","","",""
"sashasneakers.fr","217.160.0.159","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"service-laposte.fr","","","","",""
"servicecreditagricole.fr","99.83.175.80","16509","99.83.160.0/20","AMAZON-02, US","US"
"sg-interface.fr","","","","",""
"snap-client-login.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"societegeneralsecurepass.fr","","","","",""
"totalenergies-serviceclient.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"vitale-cpamrenouv.fr","","","","",""
"vitale-cpamsante.fr","","","","",""
"vitaleameli.fr","","","","",""
