"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-france-secures.fr","","","","",""
"abonnement-secures.fr","","","","",""
"abonnement-verif.fr","","","","",""
"account-verification.fr","103.155.93.165","45839","103.155.93.0/24","SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY","MY"
"accountsgsecurepass.fr","","","","",""
"activite-clients.fr","","","","",""
"alarmy-security.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ameli-assurevitale.fr","","","","",""
"ameli-service-secure.fr","","","","",""
"ameliprocedure.fr","","","","",""
"amelisupport-auth.fr","","","","",""
"appcaisse-epargne.fr","","","","",""
"assistancemalade.fr","62.210.130.245","12876","62.210.0.0/16","Online SAS, FR","FR"
"assistances-espace-client.fr","","","","",""
"assistant-client.fr","","","","",""
"assistant-noreply-ca.fr","","","","",""
"assurance-cartevitale-ameli.fr","","","","",""
"assurancemaladie-amelie.fr","","","","",""
"auth-ameli-secure.fr","","","","",""
"centerdappel.fr","","","","",""
"chronopost-instruction.fr","","","","",""
"chronopost-instructions.fr","","","","",""
"client-santes.fr","45.91.170.57","210329","45.91.170.0/24","CLOUDWEBMANAGE-UK-1, US","IL"
"clients-support.fr","45.90.163.251","39421","45.90.160.0/22","SAPINET-AS, FR","FR"
"compte-maladie.fr","45.131.187.2","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"contact-sg.fr","","","","",""
"contacts-sg.fr","","","","",""
"critair-france-vignette.fr","45.131.187.2","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"deliveroo-fr.fr","51.83.45.151","16276","51.83.0.0/16","OVH, FR","FR"
"disney-renouvelement.fr","","","","",""
"disneyplus-regularisation.fr","","","","",""
"espaceparticulimisaj.fr","51.77.195.101","16276","51.77.0.0/16","OVH, FR","FR"
"facture-sfr.fr","45.131.187.2","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"formulaires-ameli.fr","","","","",""
"formulairs-assurs.fr","193.233.203.223","200019","193.233.202.0/23","ALEXHOST, MD","RU"
"franprix-group.fr","","","","",""
"honey-vital.fr","185.221.182.227","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"impotgouv-declaration.fr","","","","",""
"infomations-ameli.fr","","","","",""
"infosassurancemaladie.fr","45.131.187.2","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"infovital.fr","217.160.0.205","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"insatgram.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"kulotte.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ma-banque-epargne.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"mabanquecreditmutuel.fr","","","","",""
"magasins-cybertek.fr","","","","",""
"message-sg.fr","","","","",""
"messagerie-clients.fr","","","","",""
"messagerie-sg.fr","","","","",""
"mondossier-ameli.fr","","","","",""
"monespace-societegenerale.fr","","","","",""
"monespacebanquepopulaire.fr","","","","",""
"monespacelcl.fr","","","","",""
"n2-societegenerale.fr","","","","",""
"pass-securite.fr","","","","",""
"rapport-client.fr","","","","",""
"reseau-client.fr","","","","",""
"secure-accntsamzon.fr","","","","",""
"service-repressionfraudes.fr","","","","",""
"services-clientele.fr","","","","",""
"sfr-contact.fr","","","","",""
"snapchatweb.fr","","","","",""
"sneakies52.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"suivi-ameli.fr","","","","",""
"timberland-soldes.fr","196.196.38.199","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"vitale-sms-auto.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
