"fqdn","ip","asn","ip_prefix","owner","cc"
"accueil-ameli.fr","5.8.8.94","34665","5.8.8.0/23","PINDC-AS, RU","RU"
"alerte-clients.fr","","","","",""
"ameli-contact.fr","","","","",""
"ameli-procedure.fr","","","","",""
"amelisecure-france.fr","","","","",""
"annulation-societegen.fr","","","","",""
"assistance-maladie.fr","","","","",""
"banquepopulaire-annulation.fr","","","","",""
"cartesante-vital.fr","","","","",""
"cpam-carte-vitale.fr","","","","",""
"cpam-contact.fr","","","","",""
"cybertek-brest.fr","","","","",""
"espaceameli-vitale.fr","","","","",""
"franprixgroup.fr","","","","",""
"freeconnex.fr","185.98.131.228","210403","185.98.131.0/24","LWS, FR","FR"
"gouvmnt.fr","","","","",""
"impot-dgfip.fr","","","","",""
"inc-ameli.fr","","","","",""
"info-cient.fr","","","","",""
"info-societe-generale.fr","82.180.160.63","47583","82.180.160.0/22","AS-HOSTINGER, CY","DE"
"informajourparticu.fr","","","","",""
"infovitale-sante.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"lanouvellecartevitale.fr","","","","",""
"login-snapchat.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"mon-espaceameli.fr","","","","",""
"netfiix-moncompte.fr","","","","",""
"noreply-creditagricole22.fr","","","","",""
"renouvellement-aide.fr","","","","",""
"renouvellement-assurancemaladie.fr","176.10.125.37","51395","176.10.96.0/19","AS-SOFTPLUS, CH","CH"
"renouvellement-service.fr","","","","",""
"secure7-sfr.fr","","","","",""
"services-reactivations.fr","","","","",""
"sfr-securite.fr","","","","",""
"support-techniques.fr","","","","",""
"transecach-everificationsecur.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"verifpass-bnparib.fr","","","","",""
"vitalecpam.fr","94.140.112.155","43513","94.140.112.0/23","NANO-AS, LV","LV"
"xn--socit-gnrale-authentification-eucbcb.fr","","","","",""
"xn--socitgeneraleparticulier-efcb.fr","","","","",""
