"fqdn","ip","asn","ip_prefix","owner","cc"
"aaos.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"aareal-bank.fr","","","","",""
"aassniper98.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abchina.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"aboweb.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abpmp.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abridecamarque.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abritle.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abrytel.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abshop.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"absolutewrite.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"absolutpc.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"absolys.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abumouslim.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"abyssmedia.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-besabcon.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-besanco.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-boredaux.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-bourdeaux.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-certeil.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-clermond.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-grenoblr.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-grenooble.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-habitat.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-limooges.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-montepellier.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-montpelier.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-montpllier.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac-orleans-oturs.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac6amiens.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ac6creteil.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"aca-dijon.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"aca-languedoc.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"academie-francais.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"acanice.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"acc-lille.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"accescanada.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"accesdesign.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"acclermont.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"accountsg-secured.fr","","","","",""
"accuradio.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"aceds.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
