"fqdn","ip","asn","ip_prefix","owner","cc"
"31tf.yt","143.92.61.24","64050","143.92.61.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"68sd.yt","27.124.4.200","64050","27.124.4.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"98zr.yt","143.92.61.24","64050","143.92.61.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"ameli-actualisation-sante.fr","","","","",""
"ameli-contact-sms.fr","","","","",""
"ameli-fr-maladie.fr","","","","",""
"ameli-infovitale.fr","","","","",""
"ameli-vital.fr","","","","",""
"ameliespacesecurise.fr","","","","",""
"app-credit-du-nord.fr","","","","",""
"assu-ameli-renouv.fr","","","","",""
"assumaladie-ameli.fr","","","","",""
"assurance-sociale.fr","45.153.241.189","30823","45.153.240.0/22","COMBAHTON combahton GmbH, DE","DE"
"authentification-rapide.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"certificatcritair.fr","45.155.165.14","211252","45.155.164.0/23","AS_DELIS, US","IL"
"connexion-snapchat.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"conseillersg.fr","34.173.99.89","396982","34.173.0.0/17","GOOGLE-CLOUD-PLATFORM, US","US"
"dossier-particulier.fr","","","","",""
"epargne-banque.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"espace-renouvellement.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"formulaire-carte-vitale.fr","","","","",""
"gouv-crit-air.fr","","","","",""
"info-colissimo.fr","5.42.199.89","49943","5.42.199.0/24","ITRESHENIYA-AS, RU","RU"
"infomacartevitaleameli.fr","","","","",""
"infosecucvitale.fr","151.80.136.124","16276","151.80.0.0/16","OVH, FR","IT"
"kyc-orange.fr","","","","",""
"ma-cpam.fr","","","","",""
"masecuvitale.fr","151.80.136.124","16276","151.80.0.0/16","OVH, FR","IT"
"mc-cybertek.fr","","","","",""
"mes-certificats-critair.fr","","","","",""
"mutuelledesmotard.fr","99.83.248.67","16509","99.83.240.0/20","AMAZON-02, US","US"
"netflixrappel.fr","","","","",""
"nike-paschers.fr","109.234.164.168","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"renouvellements-aide.fr","","","","",""
"secure01b.pm","","","","",""
"sgannulationpaiement.fr","34.173.99.89","396982","34.173.0.0/17","GOOGLE-CLOUD-PLATFORM, US","US"
"societegeneralsecurite.fr","","","","",""
"statut-coupons.fr","217.21.90.54","47583","217.21.80.0/20","AS-HOSTINGER, CY","DE"
"suivre-envois-colissimo.fr","","","","",""
"support-actualisation.fr","31.207.33.226","210403","31.207.32.0/21","LWS, FR","FR"
"support-aide.fr","45.90.163.251","39421","45.90.160.0/22","SAPINET-AS, FR","FR"
"supportmacartevitale.fr","","","","",""
"verification-orange.fr","","","","",""
"verifynetflix.fr","","","","",""
"vitale-infoclient.fr","","","","",""
"xn--netflx-0va.fr","","","","",""
