"fqdn","ip","asn","ip_prefix","owner","cc"
"4703.pm","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"567.yt","","","","",""
"5696.pm","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"678.pm","","","","",""
"aide-bnpparibas.fr","","","","",""
"ameli-clients.fr","","","","",""
"ameliassurances.fr","","","","",""
"amelisecu.fr","","","","",""
"assurcarte-vitale.fr","","","","",""
"auth-flix.fr","94.140.115.63","43513","94.140.114.0/23","NANO-AS, LV","LV"
"carte-vitale-renouvellement.fr","179.43.142.14","51852","179.43.128.0/18","PLI-AS, PA","PA"
"clientnetflix.fr","","","","",""
"espaceclient-netflix.fr","","","","",""
"group-safran.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"leroymerlin-groups.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"netfliassistancefr.fr","141.95.214.179","16276","141.95.128.0/17","OVH, FR","FR"
"netflixverified.fr","","","","",""
"rubriqueabonnementntfiix.fr","","","","",""
"secure-credit-du-nord.fr","","","","",""
"secureameli.fr","","","","",""
"securite-routieregouv.fr","","","","",""
"service-digitale-client.fr","","","","",""
