"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-sociale.fr","","","","",""
"amelicarte.fr","","","","",""
"assistantpaypal.fr","137.74.232.246","16276","137.74.0.0/16","OVH, FR","FR"
"assitance-netflix.fr","","","","",""
"caisses-epargnes.fr","","","","",""
"clientverif-boursorama.fr","","","","",""
"cofidix.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"credit-du-nord-securite.fr","179.43.142.150","51852","179.43.128.0/18","PLI-AS, PA","PA"
"hautesavoiegouv.fr","","","","",""
"info-leboncoin.fr","","","","",""
"ing-secure.fr","193.233.48.37","210352","193.233.48.0/24","SERVER4-AS, RU","RU"
"invest-ing.fr","","","","",""
"mafrenshbank.fr","99.83.248.67","16509","99.83.240.0/20","AMAZON-02, US","US"
"mon-resultatgouv.fr","","","","",""
"paypal-connect.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"regularisation-paypal.fr","","","","",""
"secures6-ameli.fr","","","","",""
"securnetfiix.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"servers-assistances.fr","","","","",""
"supportameliauth.fr","","","","",""
"xn--ctlem-bsab.fr","185.53.178.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
