"fqdn","ip","asn","ip_prefix","owner","cc"
"activationderecharge.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"actualisation-cartes.fr","","","","",""
"aldi-france.fr","","","","",""
"ameli-renouvellements.fr","","","","",""
"amelis-macartevital.fr","","","","",""
"amelisantemaladie.fr","","","","",""
"bordeaux1.fr","104.21.80.100","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"connexion-particuliers.fr","","","","",""
"identite-verification.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"lecreditmutual.fr","","","","",""
"macartesupport.fr","","","","",""
"monassistanceameli.fr","","","","",""
"netflix-secure-serv.fr","","","","",""
"secuameli.fr","","","","",""
"security-verif.fr","193.233.48.51","210352","193.233.48.0/24","SERVER4-AS, RU","RU"
"xn--paiementsecuris-leboncoin-pic.fr","","","","",""
