"fqdn","ip","asn","ip_prefix","owner","cc"
"9235.pm","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"acbordeauxclient.fr","","","","",""
"ameli-frconnect.fr","46.8.8.100","60592","46.8.8.0/24","GRANSY Gransy s.r.o. gransy.com, CZ","CZ"
"ameliacartevitale.fr","","","","",""
"ameliassurance-france.fr","","","","",""
"ca-serviceclient-france.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"caisse-epargne-securisation.fr","193.233.48.11","210352","193.233.48.0/24","SERVER4-AS, RU","RU"
"caisse-primaire-dassurance-maladie.fr","179.43.142.18","51852","179.43.128.0/18","PLI-AS, PA","PA"
"client-ameli.fr","","","","",""
"connection-netfiix.fr","","","","",""
"credit-du-nord-auth.fr","","","","",""
"credit-du-nord-clients.fr","179.43.142.7","51852","179.43.128.0/18","PLI-AS, PA","PA"
"financesgouv.fr","","","","",""
"nquepostale.fr","46.8.8.100","60592","46.8.8.0/24","GRANSY Gransy s.r.o. gransy.com, CZ","CZ"
"particulier-cic.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"particulier-creditmutuel.fr","","","","",""
"renouvellement-cartevitale-info.fr","","","","",""
"renouvellement-cartevitale.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"sfr-recouvrement.fr","","","","",""
"sidepgouv.fr","46.8.8.100","60592","46.8.8.0/24","GRANSY Gransy s.r.o. gransy.com, CZ","CZ"
