"fqdn","ip","asn","ip_prefix","owner","cc"
"23.wf","154.215.245.61","134175","154.215.224.0/19","SH2206-AP UNIT A17,9F SILVERCORP INTL TOWER 707-713 NATHAN RD, HK","SC"
"23.yt","154.86.244.202","134175","154.86.224.0/19","SH2206-AP UNIT A17,9F SILVERCORP INTL TOWER 707-713 NATHAN RD, HK","SC"
"555.yt","172.67.210.218","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"678.yt","172.67.142.219","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"ameli-cpamvitalev3.fr","","","","",""
"ameli-reactualisation.fr","","","","",""
"connexion-ameli.fr","","","","",""
"connexion-espaceclient.fr","","","","",""
"credit-du-nord-verif.fr","","","","",""
"dlsney-plus.fr","","","","",""
"e-messageries-leboncoin.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"espace-registration.fr","62.4.16.2","12876","62.4.0.0/19","Online SAS, FR","FR"
"espaceclient-connexion.fr","","","","",""
"lecreditagricoles.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"ma-sante-vitale.fr","","","","",""
"macaisse-epargne.fr","217.160.0.175","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"netfiix-auth-support.fr","193.233.48.37","210352","193.233.48.0/24","SERVER4-AS, RU","RU"
"netflixauthentication.fr","","","","",""
"netflixconfirmation.fr","","","","",""
"netflixsuspension.fr","","","","",""
"renouvellement-netfiix.fr","","","","",""
"renouvellementnetflix.fr","","","","",""
"secupay-lebonc.fr","172.67.141.54","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"verification-center.fr","","","","",""
