"fqdn","ip","asn","ip_prefix","owner","cc"
"carrefour-auth.fr","","","","",""
"compte-renouvellement.fr","171.22.147.212","NA","NA","NA","FR"
"espace-ameli.fr","","","","",""
"gmai1.fr","","","","",""
"hotmai1.fr","","","","",""
"leboncoins-leboncoin.fr","","","","",""
"livraison-laposte.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"mon-ameli.fr","","","","",""
"netflx-custom.fr","109.205.181.120","51167","109.205.180.0/22","CONTABO, DE","DE"
"nettflix.fr","","","","",""
"paymenty-netflix.fr","","","","",""
"secure3-bnpparibas.fr","","","","",""
"service-netfiix.fr","185.167.96.159","41436","185.167.96.0/24","CLOUDWEBMANAGE-EU, US","US"
"services-abonnements.fr","","","","",""
"support-digitale.fr","","","","",""
"support-macarte.fr","","","","",""
"supportassmaladie.fr","","","","",""
"www-canalplus.fr","179.43.187.65","51852","179.43.128.0/18","PLI-AS, PA","PA"
"xn--espaceassur-lbb.fr","","","","",""
