"fqdn","ip","asn","ip_prefix","owner","cc"
"1362.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"1390.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"1584.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"1608.yt","154.198.224.73","40065","154.198.224.0/24","CNSERVERS, US","SC"
"1870.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"2013.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"2184.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"2630.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"3158.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"3275.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"3724.yt","154.198.224.73","40065","154.198.224.0/24","CNSERVERS, US","SC"
"3762.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"4257.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"4612.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"4632.yt","154.198.224.73","40065","154.198.224.0/24","CNSERVERS, US","SC"
"5072.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"5370.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"5816.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"6051.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"6473.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"6573.yt","154.198.224.73","40065","154.198.224.0/24","CNSERVERS, US","SC"
"6857.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"7038.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"7196.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"7248.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"7306.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"7960.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"8053.yt","154.198.224.73","40065","154.198.224.0/24","CNSERVERS, US","SC"
"8167.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"8174.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"8350.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"8576.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"8597.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"8762.yt","","","","",""
"9185.yt","","","","",""
"9186.yt","","","","",""
"9187.yt","","","","",""
"9188.yt","","","","",""
"9189.yt","","","","",""
"9190.yt","","","","",""
"9524.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"9637.yt","216.83.44.89","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"ameli-asssurance.fr","","","","",""
"ameli-mademande.fr","","","","",""
"ameli-paiement.fr","","","","",""
"ameli-secures.fr","","","","",""
"ameli-service-verification.fr","","","","",""
"ameli-vitaleservice.fr","","","","",""
"amelicarte.fr","","","","",""
"assistance-assurance-maladie.fr","","","","",""
"bourso-confirmation.fr","","","","",""
"boursorama-banqueparrainnage.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"cartevital-renouvel.fr","","","","",""
"cartevitalecpam.fr","139.177.182.62","63949","139.177.176.0/21","LINODE-AP Linode, LLC, US","US"
"connexion-bnpparibas.fr","","","","",""
"convention-partenaires-particuliers.fr","51.75.27.84","16276","51.75.0.0/16","OVH, FR","FR"
"cpam-carte.fr","","","","",""
"cpamvitale.fr","","","","",""
"disneyplus-compte.fr","45.131.187.253","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"disneyplusfruhqed.fr","","","","",""
"espaceclient-service.fr","","","","",""
