"fqdn","ip","asn","ip_prefix","owner","cc"
"1148.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"1522.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"153.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"1577.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"1645.wf","118.107.43.245","64050","118.107.43.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"2031.wf","108.160.166.142","19679","108.160.160.0/20","DROPBOX, US","US"
"2040.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2150.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2232.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2265.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"2331.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"234.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2361.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"2515.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2683.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"2889.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"3083.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"3232.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"328.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"3300.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"3389.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"3626.wf","31.13.69.169","32934","31.13.64.0/18","FACEBOOK, US","IE"
"3632.wf","88.191.249.182","12322","88.176.0.0/12","PROXAD, FR","FR"
"3660.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"3836.wf","118.107.43.245","64050","118.107.43.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"4037.wf","128.242.240.59","2914","128.242.0.0/16","NTT-LTD-2914, US","US"
"4272.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"4449.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"4480.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"4696.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"4815.wf","118.107.43.245","64050","118.107.43.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"4945.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"5004.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"5162.wf","108.160.165.53","19679","108.160.160.0/20","DROPBOX, US","US"
"533.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"552.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"5521.wf","108.160.169.185","19679","108.160.160.0/20","DROPBOX, US","US"
"5593.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"5683.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"5852.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"5982.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"6196.wf","108.160.170.43","19679","108.160.160.0/20","DROPBOX, US","US"
"6229.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"6248.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"6419.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"6512.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"6541.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"6671.wf","205.186.152.122","398110","205.186.152.0/21","GO-DADDY-COM-LLC, US","US"
"7366.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"7448.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"7588.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"7605.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"7639.wf","118.107.43.245","64050","118.107.43.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"7749.wf","118.107.43.245","64050","118.107.43.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"7996.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"8131.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"8222.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"835.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"8414.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"8547.wf","199.59.148.9","13414","199.59.148.0/22","TWITTER, US","US"
"8620.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"8701.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"8730.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"8770.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"8805.wf","118.107.43.245","64050","118.107.43.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"8902.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"8909.wf","199.59.148.20","13414","199.59.148.0/22","TWITTER, US","US"
"8935.wf","118.107.43.245","64050","118.107.43.0/24","BCPL-SG BGPNET Global ASN, SG","SG"
"905.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"9153.wf","154.91.84.124","399077","154.91.84.0/24","TERAEXCH, US","SC"
"9768.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"9817.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"9956.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"activation-abonnements.fr","","","","",""
"activation-service.fr","","","","",""
"adobe-france.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"agentbnp.fr","","","","",""
"ameli-cpamfr.fr","","","","",""
"ameli-fr-2022.fr","","","","",""
"ameli-mise-a-jour-secure.fr","","","","",""
"amelicontact.fr","","","","",""
"amelipublic.fr","","","","",""
"banque-france-dsp2.fr","","","","",""
"cartev3-ameli.fr","","","","",""
"chu-avignon.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"chumontpellier.fr","81.88.52.177","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"clients-orange.fr","","","","",""
"clientsfr.fr","","","","",""
"connexionbnp.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"connexionlbc.fr","103.174.152.146","147303","103.174.152.0/24","COLOCONE1-AS-AP ColoCone, BD","BD"
"cpf-formation-france.fr","217.160.0.86","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"espace-bnpparibas.fr","","","","",""
"forfait-netflix.fr","","","","",""
"france-verify-connect.fr","","","","",""
"informations-services.fr","","","","",""
"lbc-valide-rib.fr","213.136.76.107","51167","213.136.76.0/23","CONTABO, DE","DE"
"ma-demandeameli.fr","","","","",""
"monespace-personnel-nickel.fr","20.39.252.12","8075","20.36.0.0/14","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"netfiix-reactivation.fr","5.199.171.82","16125","5.199.168.0/22","CHERRYSERVERS1-AS, LT","LT"
"particuliersclient.fr","","","","",""
"renouvellement-ameli-secure.fr","","","","",""
"renouvellement-ameli.fr","","","","",""
"renouvellements-abonnements.fr","82.180.161.120","47583","82.180.160.0/22","AS-HOSTINGER, CY","DE"
"secure-france-ameli.fr","","","","",""
"securedaccount-sg.fr","","","","",""
"securite-particulier-sg.fr","179.43.187.28","51852","179.43.128.0/18","PLI-AS, PA","PA"
"serviceassurancesfrance.fr","","","","",""
"sfrclient.fr","208.67.105.183","211252","208.67.104.0/22","AS_DELIS, US","US"
"sg-particulier-securite.fr","","","","",""
"support-facturation-renouvellement.fr","","","","",""
"support-renouvellement-99.fr","","","","",""
"xn--assur-amli-f7ad.fr","","","","",""
