"fqdn","ip","asn","ip_prefix","owner","cc"
"1093.yt","","","","",""
"1094.yt","","","","",""
"1188.yt","","","","",""
"1274.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"1292.yt","","","","",""
"1312.yt","","","","",""
"1315.yt","","","","",""
"13737.yt","","","","",""
"1562.yt","","","","",""
"1594.yt","","","","",""
"1652.yt","","","","",""
"1818.yt","","","","",""
"1863.yt","216.83.44.87","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"2124.yt","","","","",""
"2136.yt","","","","",""
"2173.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"2183.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"2226.yt","","","","",""
"2264.yt","","","","",""
"2335.yt","","","","",""
"2382.yt","","","","",""
"23912.yt","","","","",""
"2612.yt","","","","",""
"2724.yt","","","","",""
"2736.yt","216.83.44.87","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"28241.yt","","","","",""
"3065.yt","","","","",""
"3103.yt","","","","",""
"3176.yt","216.83.44.87","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"3268.yt","103.133.177.172","138538","103.133.176.0/22","NANBIAN-VPSORGLOBAL-AS VPSOR-GLOBAL, CN","CN"
"3316.yt","","","","",""
"3418.yt","","","","",""
"3475.yt","","","","",""
"3500.yt","","","","",""
"3522.yt","","","","",""
"3525.yt","","","","",""
"3620.yt","8.210.146.190","45102","8.210.128.0/17","ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN","SG"
"3636.yt","","","","",""
"3661.yt","","","","",""
"3761.yt","","","","",""
"3825.yt","216.83.44.87","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"38281.yt","","","","",""
"3881.yt","","","","",""
"4263.yt","","","","",""
