"fqdn","ip","asn","ip_prefix","owner","cc"
"ameliconnecte.fr","","","","",""
"amelie-verifications.fr","","","","",""
"amelis-frances.fr","","","","",""
"banquepopulaire-secure.fr","","","","",""
"boursorama-support.fr","","","","",""
"churennes.fr","13.36.119.73","16509","13.36.0.0/14","AMAZON-02, US","US"
"colissimo-la-poste.fr","179.43.140.246","51852","179.43.128.0/18","PLI-AS, PA","PA"
"dgfip-impots.fr","","","","",""
"disneyplusverif.fr","","","","",""
"dlsneyplus-app.fr","62.210.119.219","12876","62.210.0.0/16","Online SAS, FR","FR"
"espace-maladie-ameli.fr","","","","",""
"infos-assurance-maladie.fr","","","","",""
"leb0ncoin.fr","","","","",""
"macartevitalesante.fr","","","","",""
"mailgenerali.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"medecinsansfrontiere.fr","185.185.85.130","58040","185.185.85.0/24","HOSTLINCOLN, GB","LU"
"moncompte-ameli-secure.fr","","","","",""
"netflix-authcompte.fr","","","","",""
"particulier-secupass.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"particulier-societegeneral1.fr","","","","",""
"secure-societegenerale.fr","","","","",""
"site-ameli.fr","","","","",""
"support-informations-client.fr","","","","",""
"votrecartevitale-ameli.fr","","","","",""
"yahoo-mail.fr","217.160.0.94","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
