"fqdn","ip","asn","ip_prefix","owner","cc"
"1875.yt","","","","",""
"2132.yt","","","","",""
"2789.yt","","","","",""
"3355.yt","","","","",""
"3520.yt","","","","",""
"4310.yt","","","","",""
"4827.yt","","","","",""
"5387.yt","","","","",""
"5927.yt","","","","",""
"6543.yt","","","","",""
"7237.yt","","","","",""
"7698.yt","","","","",""
"8234.yt","","","","",""
"8756.yt","","","","",""
"8773.yt","","","","",""
"8882.yt","","","","",""
"9030.yt","","","","",""
"9817.yt","","","","",""
"academie-versailles.fr","","","","",""
"accountsecuredsg.fr","","","","",""
"ameli-vosdroits.fr","","","","",""
"amelieservice.fr","","","","",""
"amelifr-cpam.fr","","","","",""
"assurance-maladie-vitales.fr","","","","",""
"assure-ameli-verification.fr","","","","",""
"asurance-maladie.fr","","","","",""
"carte-vitales-ameli.fr","","","","",""
"client-abonnement-france.fr","","","","",""
"compte-amelie.fr","","","","",""
"compte-info.fr","","","","",""
"cpamfr-ameli.fr","","","","",""
"eiffage-constructionsfr.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"espaceparticulperso.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"espacesanteameli.fr","","","","",""
"icloud-localisation.fr","","","","",""
"impots-gouv-messagerie.fr","","","","",""
"informations-votresante.fr","45.131.187.246","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"infosantesecuvitale.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"interieur-gov.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"lassurance-maladle.fr","185.167.98.234","41436","185.167.98.0/24","CLOUDWEBMANAGE-EU, US","US"
"ma-secu-ameli.fr","","","","",""
"macaisseameli.fr","","","","",""
"malad-formulaire.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"masanteameli.fr","","","","",""
"miseajourespaceperso.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"mon-assurancemaladie.fr","","","","",""
"netflerxsecure.fr","","","","",""
"paiementf1lx.fr","","","","",""
"particuliers-lbp.fr","","","","",""
"portail-ameli.fr","","","","",""
"redevancegouv.fr","","","","",""
"redirection-ntflx.fr","","","","",""
"renouv-cartevitale.fr","","","","",""
"renouvellement-mesdroits.fr","","","","",""
"renouveller-vosdroits.fr","","","","",""
"santepublique-france.fr","","","","",""
"service-aide-paypal.fr","","","","",""
"service-public-renouvellement.fr","5.42.199.162","49943","5.42.199.0/24","ITRESHENIYA-AS, RU","RU"
"services-totalenergies.fr","","","","",""
"sfr-login.fr","","","","",""
"sfrcontrat.fr","194.9.172.245","207992","194.9.172.0/24","FEELB, FR","FR"
"sg-access.fr","","","","",""
"sg-particuliers-securite.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"smsfr.fr","","","","",""
"societegeneraleclients.fr","","","","",""
"spysnap.fr","","","","",""
"support-complication.fr","","","","",""
"support-netflix-complication.fr","","","","",""
"web-snapchat.fr","","","","",""
"websnapchat.fr","","","","",""
"xn--amel-8pa.fr","","","","",""
