"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-espacemaladie.fr","","","","",""
"ameli-protection.fr","","","","",""
"ameli-public.fr","","","","",""
"amelie-social.fr","","","","",""
"assure-ameli-infos.fr","","","","",""
"cartevital-assurance.fr","","","","",""
"certificat-air-secure.fr","","","","",""
"contact-assurance-maladie.fr","","","","",""
"contact-ntflx.fr","","","","",""
"espacepersoconnex.fr","","","","",""
"id-info-login.fr","","","","",""
"impots-gouv-msg.fr","","","","",""
"infos-assurancemaladie.fr","","","","",""
"infra-disneylandparis.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"lbp-verouille.fr","","","","",""
"login-caissepargne.fr","","","","",""
"maladie-vitale-gouve.fr","","","","",""
"mon-compte-formation-personnelles.fr","109.234.161.70","50474","109.234.161.0/24","O2SWITCH, FR","FR"
"particulier-secure-sg.fr","","","","",""
"particulier-sg-secure.fr","","","","",""
"rib-paiementleboncoin.fr","","","","",""
"secured-sgaccount.fr","","","","",""
"supportclients-insta.fr","92.222.180.139","16276","92.222.0.0/16","OVH, FR","FR"
"xn--aws-scurit-f7af.fr","","","","",""
"xn--rsiliation-prlvement-b2bmb.fr","","","","",""
