"fqdn","ip","asn","ip_prefix","owner","cc"
"00308.yt","","","","",""
"0889.yt","","","","",""
"1130.yt","","","","",""
"12346.yt","","","","",""
"1344.yt","","","","",""
"14534.yt","","","","",""
"1477.yt","","","","",""
"1498.yt","","","","",""
"1524.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"1604.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"1762.yt","154.202.45.203","40065","154.202.32.0/19","CNSERVERS, US","SC"
"1811.yt","","","","",""
"1852.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"1892.yt","","","","",""
"1902.yt","","","","",""
"1983.yt","","","","",""
"2056.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"2157.yt","154.198.242.221","40065","154.198.224.0/19","CNSERVERS, US","SC"
"2199.yt","","","","",""
"22888.yt","","","","",""
"2309.yt","","","","",""
"2392.yt","","","","",""
"2693.yt","","","","",""
"2725.yt","","","","",""
"2835.yt","154.202.45.203","40065","154.202.32.0/19","CNSERVERS, US","SC"
"2857.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"3011.yt","","","","",""
"3151.yt","","","","",""
"3157.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"33322.yt","","","","",""
"33666.yt","","","","",""
"3628.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"3650.yt","154.202.45.203","40065","154.202.32.0/19","CNSERVERS, US","SC"
"3730.yt","","","","",""
"3765.yt","","","","",""
"4237.yt","","","","",""
"4355.yt","","","","",""
"4466.yt","","","","",""
"4477.yt","","","","",""
"4488.yt","","","","",""
"4687.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"4703.yt","","","","",""
"4960.yt","","","","",""
"5060.yt","","","","",""
"5081.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"5216.yt","","","","",""
"55522.yt","","","","",""
"5586.yt","","","","",""
"5687.yt","","","","",""
"5713.yt","154.198.242.221","40065","154.198.224.0/19","CNSERVERS, US","SC"
"5779.yt","","","","",""
"5781.yt","","","","",""
"5814.yt","","","","",""
"5821.yt","154.198.224.78","40065","154.198.224.0/24","CNSERVERS, US","SC"
"5883.yt","","","","",""
"6157.yt","","","","",""
"6283.yt","154.198.242.221","40065","154.198.224.0/19","CNSERVERS, US","SC"
"6285.yt","154.198.224.78","40065","154.198.224.0/24","CNSERVERS, US","SC"
"6468.yt","","","","",""
"6581.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"65972.yt","","","","",""
"66333.yt","","","","",""
"6732.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"6794.yt","","","","",""
"6858.yt","","","","",""
"6925.yt","","","","",""
"7018.yt","","","","",""
"7066.yt","","","","",""
"7100.yt","","","","",""
"7223.yt","","","","",""
"7228.yt","","","","",""
"7352.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"7360.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"7624.yt","154.198.242.221","40065","154.198.224.0/19","CNSERVERS, US","SC"
"7719.yt","","","","",""
"7742.yt","","","","",""
"77755.yt","","","","",""
"7776.yt","","","","",""
"7807.yt","","","","",""
"7847.yt","","","","",""
"8499.yt","","","","",""
"8512.yt","154.198.242.221","40065","154.198.224.0/19","CNSERVERS, US","SC"
"8631.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"8730.yt","216.83.44.86","38197","216.83.44.0/24","SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK","US"
"8824.yt","","","","",""
"88444.yt","","","","",""
"8869.yt","","","","",""
"8937.yt","","","","",""
"9099.yt","","","","",""
"9146.yt","","","","",""
"9160.yt","","","","",""
"9165.yt","","","","",""
"9166.yt","","","","",""
"9167.yt","","","","",""
"9168.yt","","","","",""
"9169.yt","","","","",""
"9325.yt","","","","",""
"9326.yt","","","","",""
"9683.yt","","","","",""
"99447.yt","","","","",""
"99966.yt","","","","",""
"activation-authentification.fr","","","","",""
"ameli-renouvellementcarte.fr","","","","",""
"ameli-situation.fr","","","","",""
"amendes-gouvernement.fr","","","","",""
"assurance-maladieameli.fr","","","","",""
"assurancesmaladiefrance.fr","","","","",""
"auth-remboursement-impo.fr","","","","",""
"authclient-ameli.fr","","","","",""
"cartevit-assure.fr","","","","",""
"cmu-cartevital.fr","45.131.187.252","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"espace-ameli-renouvellement.fr","","","","",""
"infosgreactivation.fr","","","","",""
"netfiix-echeance.fr","","","","",""
"netflixrenouvelement.fr","","","","",""
"paypal-inc-client.fr","46.101.219.163","14061","46.101.128.0/17","DIGITALOCEAN-ASN, US","US"
"renouvels-cartevits.fr","","","","",""
"sante-renouvellement.fr","","","","",""
"secure-macartevitale.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"secure-verife.fr","","","","",""
"securecareactivation.fr","","","","",""
"securesbpinfo.fr","179.43.162.57","51852","179.43.128.0/18","PLI-AS, PA","PA"
"societegeneralesparticuliers.fr","45.131.187.252","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
