"fqdn","ip","asn","ip_prefix","owner","cc"
"activation-securi-code.fr","","","","",""
"aide-remboursement.fr","45.131.187.253","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"aider-caf.fr","","","","",""
"alibabafrance.fr","","","","",""
"ameiifrance.fr","","","","",""
"ameli-secured.fr","","","","",""
"ameli-securisation.fr","","","","",""
"assistancevitalefrance.fr","","","","",""
"assurance-cartevitalel.fr","","","","",""
"assures-cartevitale.fr","","","","",""
"certificat-critair.fr","","","","",""
"cpam-infoclient.fr","","","","",""
"dlsneyplusclient.fr","","","","",""
"france-ameli.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"info-particuliers-societegenerale.fr","","","","",""
"info-sante-publique.fr","","","","",""
"lbp-secure.fr","","","","",""
"leboncoin-support-paiement-securise.fr","","","","",""
"mabanque-bnpparibas-cle-digitale-secure.fr","","","","",""
"orangebankz.fr","","","","",""
"paiement-immo.fr","217.160.0.170","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"particuliers-confirme.fr","","","","",""
"paypul.fr","216.239.36.21","15169","216.239.36.0/24","GOOGLE, US","US"
"santecpamrenouv.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"secure-particulier-sg.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"service-renouvellement.fr","","","","",""
"support-connexion.fr","185.83.214.222","48357","185.83.214.0/24","K4X, EE","PT"
"supportfr-connect.fr","","","","",""
