"fqdn","ip","asn","ip_prefix","owner","cc"
"acceuil-renouv.fr","45.131.187.252","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"account-netlfix.fr","","","","",""
"account-sgsecuredpass.fr","","","","",""
"accueil-renouv.fr","45.131.187.249","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"acebook.fr","99.83.175.80","16509","99.83.160.0/20","AMAZON-02, US","US"
"ameli-assurance-vital.fr","","","","",""
"amelisecurite.fr","","","","",""
"atollesopticiens.fr","99.83.175.80","16509","99.83.160.0/20","AMAZON-02, US","US"
"binted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"calissimo.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"cartevitale-miseajour.fr","","","","",""
"certificatair.fr","149.202.251.234","16276","149.202.0.0/16","OVH, FR","FR"
"cinted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"clients-mercedes.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"epargne-particuliers.fr","","","","",""
"finted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"infocarte-ameli.fr","","","","",""
"inted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ivnted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"linkedin-fr.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"linkenden.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"mademande-ameli.fr","","","","",""
"miseajourameli.fr","","","","",""
"mon-colissimo.fr","","","","",""
"mon-support-info.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"moncomptenickelrib.fr","","","","",""
"monticketcb.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"nerflix.fr","","","","",""
"netflix-register.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"office-online.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"paylink-online.fr","","","","",""
"remboursement-ameli.fr","","","","",""
"renouv-acceuil.fr","","","","",""
"scoopelec.fr","","","","",""
"secure-leboncoinload.fr","","","","",""
"secures7-bnpparibas.fr","","","","",""
"service-ants.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"service-infosante.fr","","","","",""
"service-vitale-ameli.fr","","","","",""
"serviceants.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"sgaccount-securedpass.fr","","","","",""
"solution-paybylink.fr","217.160.0.33","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"v8nted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"v9nted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vibted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vihted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vijted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vin5ed.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vin6ed.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vined.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vinetd.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vinfed.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vinged.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vinhed.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vinred.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vint3d.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vint4d.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintdd.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintde.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vinte.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintee.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintef.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintes.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintfd.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintrd.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintsd.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vintwd.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vinyed.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vitale-cpam.fr","","","","",""
"vitned.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vjnted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vknted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vosdroits-assurancemaladie.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"votrecolisposte.fr","","","","",""
"vunted.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
