"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-renouvellements-carte-vitale.fr","","","","",""
"dazncasino.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"goldenbett.fr","104.21.80.1","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"iptvfrance1.fr","195.35.60.225","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"messageleboncoin.fr","192.64.119.112","22612","192.64.119.0/24","NAMECHEAP-NET, US","US"
"pharmaciecentraleduparc.fr","104.21.45.157","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"pharmaciedujardindesplantes.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"programmer-malivraison.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"slotsvilcasino.fr","172.67.136.30","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"suivie-mondialrelay.fr","","","","",""
"vinnci.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
