"fqdn","ip","asn","ip_prefix","owner","cc"
"1creedittmutuel.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"brevillefrance.fr","172.67.192.169","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"buildabearfrance.fr","196.196.154.206","58065","196.196.154.0/24","PACKETEXCHANGE, GB","SC"
"info-doctolib.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"instructions-colis-reprogrammation.fr","91.208.197.251","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"magasinsuniqlofrance.fr","104.21.23.114","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"mycarplaystore.fr","","","","",""
"ninecasino-app.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ninecasinoapp.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ninecasinoapplication.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ninecasinoavis.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ninecasinobonus.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ninecasinoconnexion.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ninecasinoenligne.fr","172.67.153.213","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"oner-activefrance.fr","172.67.157.36","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"parajumpersfr.fr","104.21.53.40","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"pharmaciedesstades-lourdes.fr","51.44.123.61","16509","51.44.0.0/16","AMAZON-02, US","US"
"pharmacieducolombier.fr","13.37.66.208","16509","13.36.0.0/14","AMAZON-02, US","US"
"pharmaciedurupione.fr","","","","",""
"pharmacieprincipale-gardanne.fr","15.237.10.244","16509","15.236.0.0/15","AMAZON-02, US","US"
"playregalcasino1.fr","104.21.80.1","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"sgenerale.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"supabet-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"v1creeditmutuel.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
