"fqdn","ip","asn","ip_prefix","owner","cc"
"ameservicevital.fr","212.227.80.71","8560","212.227.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"betzinocasino1.fr","","","","",""
"centracor.fr","66.175.209.179","63949","66.175.208.0/21","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"cepal-caisse-epargne.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"darjeelin.fr","104.247.81.52","206834","104.247.80.0/22","TEAMINTERNET-CA-AS, DE","CA"
"disneyplus-aide.fr","45.200.148.100","50580","45.200.148.0/24","MARIO, GB","MU"
"jacquemus-it-support.fr","51.68.124.187","16276","51.68.0.0/16","OVH, FR","FR"
"jouetspatpatrouille.fr","192.64.119.230","22612","192.64.119.0/24","NAMECHEAP-NET, US","US"
"ministeredeleducationnationale.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"noreply-amazon.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"walt-assistance.fr","213.232.235.111","200019","213.232.235.0/24","ALEXHOST, MD","RU"
