"fqdn","ip","asn","ip_prefix","owner","cc"
"compte-connect.fr","172.67.192.227","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"creditagricole-contact.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"eiffagegroupe.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"espace-initiation.fr","104.21.112.1","13335","104.21.112.0/20","CLOUDFLARENET, US","US"
"iptvpro-france.fr","162.0.217.35","22612","162.0.217.0/24","NAMECHEAP-NET, US","US"
"kugoofrance.fr","185.7.252.208","61189","185.7.252.0/23","ELKDATA, EE","EE"
"login-espace-client.fr","195.16.88.26","59939","195.16.88.0/22","WIBO-AS, LT","LT"
"mon-forfait-free.fr","","","","",""
"moncolisupportdh-fr.fr","212.227.80.71","8560","212.227.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mrgreenfrance.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"renouvellement-dossier.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"section-compte.fr","104.21.71.62","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"transconnecet.fr","172.67.219.170","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
