"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-cartevitale.fr","195.88.227.13","198711","195.88.227.0/24","GASPARD-METAYER, FR","NL"
"amendes-infos.fr","2.59.254.74","17447","2.59.254.0/24","NET4-IN Net4India Ltd, IN","BG"
"bourso-contact.fr","154.49.245.128","47583","154.49.244.0/23","AS-HOSTINGER, CY","US"
"espace-certif-info.fr","194.169.175.130","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"gmaail.fr","","","","",""
"hotmael.fr","","","","",""
"information-ameli.fr","","","","",""
"infospenalite.fr","51.195.166.17","16276","51.195.0.0/16","OVH, FR","FR"
"leboncoin-service.fr","","","","",""
"paiement-contraventions.fr","34.116.253.159","396982","34.116.240.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"service-premium.fr","62.4.16.171","12876","62.4.0.0/19","Online SAS, FR","FR"
"service-sg.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"suivi-chrono-colis.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"support-taxes.fr","95.214.26.78","211760","95.214.26.0/24","AS-SUISSE, SC","BG"
