"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-cartevitale-sante.fr","88.151.197.91","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"amende-gouv-login.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"app-bpopulaires-assurances.fr","37.139.129.210","211252","37.139.129.0/24","AS_DELIS, US","BG"
"attasterecharger.fr","91.234.194.198","210403","91.234.194.0/23","LWS, FR","FR"
"cassert-financement.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"fnac-direct.fr","194.147.93.100","213183","194.147.93.0/24","ZONAT-AS, LU","LU"
"g7-paris-taxi.fr","","","","",""
"gbes-france.fr","172.67.222.100","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"googlebank.fr","","","","",""
"icloud-lost.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"orange-annulation.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"paylibrecept.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"paylipay.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"poste-suivi-expedition.fr","95.214.26.78","211760","95.214.26.0/24","AS-SUISSE, SC","BG"
"reebok-paris.fr","196.196.155.11","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
